TRACT2020,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021
48141001400,2264,982,0.4569,0.05906,0.15106,78800,0.16311,0.12729,0.06619,0.0424,0.90813,0.1107,0.0,0.1303,0.1446,0.87557,0.96864,0.2057,0.13973,0.06619,0.82,0.695,4,4,1.0
48453001915,2486,1300,0.10098,0.01462,0.05213,384400,0.02341,0.14538,0.04692,0.05229,0.31054,0.02122,0.01745,0.04787,0.12752,0.79637,0.54966,0.10231,0.01384,0.06077,0.54,0.517,3,3,1.0
48121021638,4478,1751,0.07499,0.01199,0.04619,236900,0.15355,0.17818,0.16962,0.05069,0.68982,0.12421,0.0,0.0,0.06961,0.59937,0.94208,0.07481,0.00527,0.14563,0.68,0.599,3,3,1.0
48215024001,2484,676,0.25377,0.0,0.1084,85500,0.17011,0.0932,0.21154,0.04388,0.97544,0.03579,0.02781,0.11795,0.14539,0.70881,0.48925,0.04882,0.09524,0.32101,0.781,0.667,4,4,1.0
48215024209,3671,838,0.18224,0.01909,0.05559,89900,0.28131,0.13365,0.15036,0.12285,0.99292,0.23913,0.06614,0.0,0.06054,0.12585,0.56614,0.0,0.0,0.33413,0.51,0.5,3,3,1.0
48215023521,5311,1414,0.16061,0.06223,0.11338,103000,0.4581,0.23126,0.09052,0.07174,0.9823,0.20588,0.31441,0.0,0.1179,0.21295,0.78727,0.08345,0.0,0.44908,0.778,0.665,4,4,1.0
48215023520,3939,887,0.37421,0.02706,0.06719,63800,0.50896,0.15107,0.1398,0.10942,0.95963,0.20468,0.33195,0.0,0.07988,0.17009,0.63382,0.05637,0.0,0.33709,0.735,0.636,3,3,1.0
48215023907,3763,1584,0.36912,0.03788,0.0583,157500,0.1345,0.08649,0.1875,0.09514,0.87935,0.08928,0.0,0.0,0.08913,0.79777,0.49684,0.0524,0.01871,0.19066,0.861,0.726,4,4,1.0
48215022112,4134,837,0.47968,0.0,0.03255,46000,0.49893,0.16249,0.2055,0.16086,1.0,0.21735,0.25052,0.0,0.13711,0.38534,0.57629,0.01195,0.0,0.26643,0.649,0.583,3,3,1.0
48215023105,5443,1239,0.19677,0.08717,0.15917,81800,0.33142,0.33172,0.12752,0.06834,0.97134,0.15401,0.07254,0.0,0.0829,0.11391,0.84456,0.06215,0.0,0.14044,0.777,0.664,4,4,1.0
48215022113,2868,1013,0.44317,0.03258,0.03406,65400,0.28595,0.44225,0.13327,0.07531,0.82218,0.22059,0.54656,0.0,0.17976,0.2901,0.74008,0.0306,0.0,0.1619,0.78,0.666,4,4,1.0
48215022006,6938,1747,0.13779,0.01832,0.07796,112400,0.27118,0.14654,0.13452,0.11891,0.97319,0.09733,0.20183,0.0,0.06227,0.07726,0.38325,0.0395,0.00469,0.1763,0.7,0.613,3,3,1.0
48215023805,3397,1045,0.2252,0.04593,0.05317,126500,0.15598,0.41244,0.10718,0.10863,0.89373,0.09181,0.21265,0.0,0.08172,0.34707,0.64499,0.0134,0.0,0.16077,0.732,0.634,3,3,1.0
48215023601,3109,1055,0.28401,0.26445,0.19178,73700,0.35482,0.3981,0.22654,0.04825,0.98102,0.12572,0.0,0.0119,0.04004,0.35775,0.88717,0.1564,0.0,0.32133,0.918,0.775,4,4,1.0
48215020209,3566,988,0.21453,0.09717,0.05879,100800,0.44804,0.19028,0.12449,0.06029,1.0,0.29722,0.02437,0.0,0.03704,0.2737,0.73294,0.06275,0.0,0.22976,0.709,0.618,3,3,1.0
48215024211,6649,1445,0.70958,0.0346,0.00225,65200,0.63066,0.05398,0.55156,0.09159,0.99699,0.19702,0.38669,0.0,0.09291,0.12423,0.54928,0.09135,0.0,0.54048,0.728,0.631,3,3,1.0
48215024124,3407,851,0.37071,0.04935,0.1019,80100,0.60663,0.22797,0.27615,0.06721,0.97799,0.29358,0.09063,0.0,0.12358,0.2577,0.77961,0.09636,0.0,0.38425,0.879,0.74,4,4,1.0
48215024502,4000,1331,0.2455,0.21112,0.03775,64100,0.37043,0.42074,0.13974,0.0865,0.99375,0.15955,0.04275,0.0,0.13795,0.278,0.6386,0.09767,0.0,0.3411,0.888,0.748,4,4,1.0
48215021408,4359,1320,0.23446,0.06136,0.02423,172500,0.20759,0.1697,0.09091,0.06263,0.94219,0.19726,0.0,0.0,0.16297,0.31498,0.21433,0.07652,0.0,0.19924,0.565,0.532,3,3,1.0
48215021407,2886,1081,0.1431,0.0518,0.01788,96000,0.27637,0.41073,0.22109,0.00554,0.83472,0.18293,0.31268,0.0,0.2121,0.62058,0.51385,0.0,0.0,0.13321,0.634,0.575,3,3,1.0
48215024210,4488,1303,0.36508,0.10207,0.10641,69000,0.38455,0.25326,0.24021,0.0869,0.94318,0.153,0.04893,0.0,0.12668,0.44251,0.66287,0.0,0.0,0.34075,0.816,0.692,4,4,1.0
48215021309,3482,832,0.21226,0.04327,0.04337,111000,0.29275,0.11659,0.18029,0.02728,1.0,0.30706,0.07158,0.0,0.11111,0.19902,0.23825,0.03365,0.0,0.0625,0.454,0.47,2,2,1.0
48215024127,4673,1076,0.43933,0.0,0.10932,74500,0.53955,0.16171,0.11431,0.07126,1.0,0.29562,0.13162,0.0,0.13644,0.27905,0.49037,0.03253,0.0,0.3039,0.565,0.532,3,3,1.0
48215024207,2862,1172,0.25821,0.1058,0.0,86200,0.24939,0.57338,0.03157,0.0573,0.60622,0.10526,0.49412,0.0,0.44899,0.14326,0.73249,0.05631,0.0,0.3558,0.609,0.56,3,3,1.0
48215024121,3797,683,0.59415,0.02635,0.07458,64400,0.62843,0.02635,0.42899,0.12615,0.98367,0.28993,0.15861,0.0,0.15366,0.18488,0.31351,0.02635,0.0,0.48755,0.704,0.615,3,3,1.0
48215020303,3681,1059,0.11301,0.0,0.03282,238600,0.14267,0.07932,0.08593,0.04999,0.89351,0.09036,0.0,0.0,0.07753,0.2339,0.37979,0.00378,0.0,0.017,0.078,0.225,1,1,1.0
48215023804,2993,796,0.34552,0.07161,0.13291,84500,0.51427,0.15829,0.20603,0.0157,0.97995,0.17346,0.16797,0.14367,0.10862,0.34998,0.50952,0.13065,0.0,0.4397,0.819,0.694,4,4,1.0
48215024126,5357,1159,0.46556,0.0,0.21244,59300,0.63604,0.0371,0.38395,0.18611,1.0,0.27225,0.29764,0.0,0.0874,0.21411,0.61181,0.044,0.0,0.3805,0.669,0.593,3,3,1.0
48215024118,4571,1165,0.30328,0.07468,0.10606,84200,0.42055,0.18541,0.13906,0.06629,0.97703,0.26382,0.17886,0.0,0.07393,0.35113,0.67329,0.07983,0.0,0.42918,0.809,0.686,4,4,1.0
48215024119,6171,1435,0.3275,0.04739,0.13344,129700,0.38887,0.05645,0.18537,0.16253,0.99012,0.20801,0.0408,0.0,0.04013,0.36898,0.28361,0.05645,0.0,0.31707,0.77,0.659,4,4,1.0
48215020106,2687,830,0.52624,0.02048,0.1437,90300,0.31333,0.75663,0.0,0.07555,0.60439,0.22746,0.64727,0.0,0.41093,0.07741,0.64798,0.0,0.0,0.09277,0.492,0.49,2,2,1.0
48215024405,4021,971,0.25292,0.02163,0.04026,82900,0.18968,0.18744,0.08239,0.0955,0.98433,0.09293,0.1067,0.0,0.14374,0.05919,0.65256,0.01957,0.0,0.25644,0.511,0.501,3,3,1.0
48215023803,10573,2693,0.23665,0.0078,0.05622,127500,0.21986,0.10397,0.29484,0.13705,0.96576,0.10927,0.01497,0.0,0.03993,0.30824,0.26239,0.09358,0.01579,0.16302,0.762,0.653,4,4,1.0
48215023806,7334,1915,0.26237,0.04386,0.12305,144200,0.13474,0.13211,0.13943,0.07199,0.92937,0.11108,0.05532,0.00109,0.1022,0.30699,0.37365,0.03029,0.0,0.16606,0.659,0.589,3,3,1.0
48215020505,2133,849,0.54149,0.1225,0.04386,47800,0.59053,0.43227,0.16254,0.07782,0.93718,0.27148,0.36004,0.00328,0.11655,0.40922,0.76691,0.12367,0.0,0.30153,0.96,0.831,4,4,1.0
48215020208,4556,1281,0.25527,0.07806,0.16145,84400,0.39271,0.26698,0.19204,0.09306,1.0,0.22459,0.04376,0.0,0.08106,0.27678,0.65567,0.06011,0.0,0.24356,0.873,0.735,4,4,1.0
48215020107,3576,936,0.06328,0.0,0.08213,118200,0.48295,0.09188,0.25427,0.04027,0.98909,0.22436,0.03787,0.0,0.04197,0.02852,0.54248,0.0,0.0,0.25962,0.266,0.365,2,2,1.0
48215020211,4915,1282,0.24496,0.05538,0.11516,143400,0.36269,0.1131,0.14041,0.13672,0.97538,0.21046,0.29563,0.0,0.0,0.28728,0.44618,0.01638,0.0,0.15835,0.676,0.597,3,3,1.0
48215024004,5464,1850,0.18576,0.0,0.0,153300,0.20213,0.02595,0.14703,0.11878,0.91837,0.10966,0.00467,0.0,0.13632,0.49945,0.18114,0.05514,0.03254,0.12811,0.642,0.58,3,3,1.0
48215022011,2898,920,0.15183,0.11196,0.04783,69200,0.63904,0.25217,0.12826,0.07764,0.98068,0.22297,0.07762,0.0,0.07258,0.24293,0.76109,0.11196,0.0,0.60978,0.833,0.705,4,4,1.0
48215024406,7701,1304,0.27516,0.02531,0.03724,55400,0.35128,0.35429,0.14724,0.25984,0.99831,0.18263,0.17892,0.0,0.15159,0.17829,0.72544,0.01457,0.0,0.13267,0.755,0.649,4,4,1.0
48215021809,4183,1194,0.23524,0.13065,0.06373,68000,0.576,0.20184,0.20101,0.0961,0.99857,0.22745,0.01121,0.0,0.04404,0.16137,0.65973,0.067,0.0,0.38023,0.812,0.688,4,4,1.0
48215021810,4418,1003,0.22431,0.0,0.04363,95800,0.3201,0.0349,0.26321,0.13445,1.0,0.16004,0.31459,0.0,0.18256,0.30964,0.47514,0.0,0.0,0.41176,0.537,0.515,3,3,1.0
48215021906,4457,1294,0.28584,0.01468,0.0501,39300,0.44163,0.20402,0.19088,0.11218,0.95558,0.2421,0.37746,0.0,0.15203,0.25802,0.45347,0.02859,0.0,0.32303,0.744,0.641,3,3,1.0
48215023528,5102,1324,0.21952,0.0219,0.1498,163700,0.2557,0.10498,0.15483,0.13152,0.96727,0.1916,0.23342,0.0,0.15561,0.14151,0.52296,0.10272,0.0,0.47281,0.752,0.647,4,4,1.0
48215023529,7753,1744,0.3627,0.06709,0.09932,73300,0.41968,0.1703,0.23853,0.11376,0.98968,0.23155,0.36613,0.0,0.12887,0.10074,0.47502,0.05505,0.0,0.55218,0.822,0.697,4,4,1.0
48215024117,3001,828,0.26891,0.0,0.12405,143900,0.20581,0.16304,0.14855,0.06431,0.96135,0.17877,0.12283,0.0,0.04056,0.27624,0.55156,0.03865,0.0,0.10266,0.484,0.486,2,2,1.0
48215021405,3559,967,0.32589,0.07549,0.01902,-1,0.18157,0.29266,0.20269,0.13403,0.86092,0.24302,0.64778,0.0,0.15693,0.6544,0.56757,0.05688,0.00927,0.25646,0.974,0.851,4,4,1.0
48215023526,3411,903,0.25506,0.03544,0.0745,85300,0.37266,0.08749,0.25914,0.07476,0.9827,0.11819,0.21816,0.0,0.0,0.22134,0.55039,0.0,0.0,0.20598,0.534,0.513,3,3,1.0
48215021905,4949,1706,0.41119,0.05158,0.10243,59600,0.5237,0.25791,0.19168,0.09315,0.85371,0.29568,0.539,0.0,0.20799,0.11437,0.50046,0.0,0.0,0.3558,0.733,0.635,3,3,1.0
48215023525,3576,784,0.41583,0.04209,0.10647,59200,0.52152,0.15434,0.19133,0.0811,0.99413,0.17164,0.2561,0.0,0.0439,0.24441,0.64634,0.06888,0.0,0.52806,0.789,0.672,4,4,1.0
48215022503,3656,905,0.58096,0.08729,0.12219,47900,0.6191,0.21215,0.28177,0.07686,0.99672,0.23911,0.11996,0.0,0.15183,0.08534,0.58107,0.09282,0.0,0.23315,0.857,0.724,4,4,1.0
48215022111,7592,1560,0.63053,0.0,0.03289,49500,0.61883,0.04679,0.22115,0.19534,1.0,0.25798,0.47923,0.0,0.06081,0.01475,0.36183,0.0,0.0,0.15705,0.401,0.441,2,2,1.0
48215022206,2474,630,0.29507,0.0127,0.06145,85500,0.50565,0.22063,0.19048,0.04931,0.98909,0.23427,0.20387,0.0,0.0625,0.17987,0.25595,0.01111,0.0,0.25556,0.543,0.518,3,3,1.0
48215022205,3891,1113,0.22205,0.05391,0.11543,70300,0.33473,0.26146,0.09164,0.08224,0.90491,0.1669,0.35836,0.0,0.17249,0.30738,0.69814,0.0,0.0,0.14196,0.669,0.593,3,3,1.0
48215020408,2320,938,0.24483,0.03518,0.0,99500,0.20087,0.47761,0.22175,0.05043,0.70862,0.30776,0.34655,0.0,0.25615,0.47802,0.79619,0.03518,0.0,0.18657,0.78,0.666,4,4,1.0
48215020506,2627,737,0.15797,0.04342,0.0674,56400,0.38263,0.3555,0.22795,0.12257,0.95394,0.2243,0.2654,0.0,0.17469,0.66121,0.79731,0.0,0.0,0.23474,0.881,0.741,4,4,1.0
48215021406,3275,924,0.11481,0.12446,0.03596,128400,0.1344,0.37771,0.24134,0.09008,0.93893,0.09933,0.02708,0.0,0.07322,0.47359,0.76128,0.07035,0.00777,0.21753,0.938,0.797,4,4,1.0
48215021311,5312,1347,0.33716,0.09428,0.0459,114800,0.40249,0.20119,0.17743,0.03934,0.99548,0.34568,0.02588,0.0,0.03163,0.1555,0.28253,0.03935,0.0,0.0735,0.567,0.533,3,3,1.0
48215021310,3279,938,0.26532,0.02559,0.14232,118600,0.421,0.23561,0.20043,0.04331,1.0,0.37775,0.02516,0.0,0.01677,0.25618,0.76834,0.07889,0.0,0.10235,0.693,0.609,3,3,1.0
48215022008,3278,1319,0.21904,0.18878,0.15325,40200,0.46587,0.44579,0.08795,0.01922,0.70256,0.17698,0.57033,0.00092,0.15665,0.17313,0.75512,0.03639,0.0,0.57013,0.716,0.623,3,3,1.0
48215022009,3601,948,0.41572,0.07384,0.14078,93100,0.53723,0.26477,0.22257,0.0386,0.93391,0.13518,0.34361,0.0,0.14053,0.193,0.39438,0.03376,0.0,0.27743,0.751,0.646,4,4,1.0
48215020509,3108,835,0.4749,0.0,0.0287,112900,0.34566,0.02275,0.26467,0.08044,0.99453,0.23478,0.0,0.0,0.05862,0.39929,0.19955,0.07186,0.0,0.01796,0.483,0.485,2,2,1.0
48215021312,4560,1163,0.1739,0.0,0.0265,87000,0.36473,0.092,0.16423,0.12018,0.9875,0.2166,0.0,0.0,0.0,0.31776,0.27171,0.04901,0.0,0.39209,0.506,0.497,3,3,1.0
48215021307,5658,1412,0.20467,0.04958,0.01998,88100,0.39201,0.11827,0.14377,0.13644,0.99152,0.2542,0.0,0.0,0.07531,0.43602,0.43942,0.07861,0.0,0.25071,0.73,0.632,3,3,1.0
48215024125,2726,696,0.42443,0.04454,0.13862,59400,0.56125,0.15517,0.24569,0.07777,0.99083,0.27128,0.25467,0.0,0.072,0.23661,0.50533,0.18391,0.00972,0.42672,0.916,0.773,4,4,1.0
48215020513,3441,932,0.48117,0.21245,0.07564,81500,0.59558,0.33906,0.2618,0.10346,1.0,0.44279,0.0,0.0,0.03719,0.43621,0.61983,0.04185,0.0,0.14807,0.882,0.742,4,4,1.0
48215020507,2455,700,0.21507,0.26429,0.02937,49200,0.7608,0.41143,0.36571,0.14623,1.0,0.3979,0.0,0.0,0.04502,0.51446,0.58799,0.15571,0.0,0.29429,0.943,0.804,4,4,1.0
48215020508,2316,528,0.24568,0.05492,0.12219,83000,0.56589,0.33523,0.29356,0.09067,1.0,0.24217,0.0,0.0,0.15789,0.27116,0.72887,0.0,0.0,0.30114,0.772,0.66,4,4,1.0
48215021203,2952,1058,0.18123,0.03308,0.01292,224300,0.10918,0.14461,0.34972,0.1084,0.94275,0.11512,0.0,0.0,0.23389,0.36755,0.44026,0.02457,0.0,0.01985,0.516,0.503,3,3,1.0
48215024003,4154,1105,0.32571,0.0,0.0887,103800,0.27746,0.12579,0.23348,0.0142,0.77636,0.07155,0.0,0.0,0.05556,0.55537,0.18547,0.1267,0.0,0.13303,0.501,0.494,2,2,1.0
48215021308,2298,800,0.46167,0.05625,0.1147,108500,0.51102,0.24625,0.15125,0.10792,0.98259,0.36829,0.0,0.00218,0.03265,0.59311,0.7231,0.0325,0.00126,0.1925,0.95,0.814,4,4,1.0
48215021002,1765,729,0.37703,0.107,0.05405,89600,0.36329,0.28532,0.15501,0.03343,0.84193,0.22567,0.25721,0.10142,0.1918,0.45145,0.83703,0.18107,0.05097,0.20165,0.952,0.817,4,4,1.0
48215024123,3334,754,0.59868,0.02122,0.0537,63900,0.58132,0.02122,0.38859,0.12328,0.9856,0.35375,0.28647,0.0,0.19702,0.35513,0.4558,0.03581,0.0,0.46154,0.765,0.655,4,4,1.0
48215021409,2376,854,0.21549,0.04567,0.03165,65100,0.19336,0.41686,0.09953,0.02189,0.78409,0.20783,0.3475,0.0,0.36316,0.51347,0.48546,0.07611,0.0,0.15691,0.71,0.619,3,3,1.0
48215022005,4911,1343,0.31362,0.00894,0.05699,88300,0.37777,0.25465,0.20923,0.07514,0.94645,0.13518,0.0,0.0,0.07698,0.34983,0.75189,0.14594,0.0,0.43112,0.773,0.661,4,4,1.0
48215024131,293,138,0.0,0.0,0.0,-1,0.28169,0.0,0.31884,0.0,1.0,0.20478,0.0,0.0,0.0,0.0,0.51449,0.0,0.0,0.0,0.048,0.184,1,1,1.0
48215023527,5571,1193,0.42255,0.03604,0.0,58000,0.53254,0.07041,0.32188,0.10267,0.98743,0.23965,0.40693,0.0,0.10098,0.17986,0.55614,0.01006,0.0,0.35876,0.63,0.573,3,3,1.0
48215024116,3911,1127,0.15162,0.01508,0.14536,309900,0.1067,0.14108,0.18634,0.02173,0.93505,0.10507,0.09582,0.0,0.18804,0.17949,0.63401,0.0,0.0,0.09849,0.307,0.389,2,2,1.0
48215020735,3292,916,0.47136,0.04585,0.05233,157200,0.52445,0.18122,0.05677,0.10146,0.93165,0.36376,0.11635,0.05073,0.11923,0.48672,0.25288,0.04585,0.0,0.06223,0.755,0.649,4,4,1.0
48215024132,2994,809,0.26587,0.0445,0.0985,114800,0.32812,0.33993,0.15946,0.08717,0.9823,0.15368,0.17253,0.0,0.11099,0.10721,0.58132,0.15204,0.0,0.41286,0.876,0.738,4,4,1.0
48215024208,3862,1150,0.30528,0.0713,0.06358,133400,0.39137,0.32783,0.12261,0.09658,0.85914,0.12124,0.22507,0.0,0.2036,0.17737,0.17521,0.08348,0.0,0.19565,0.838,0.709,4,4,1.0
48215020104,1213,430,0.50536,0.05581,0.36016,-1,0.31184,0.50698,0.21163,0.13603,0.78318,0.23282,0.36972,0.0,0.24296,0.49217,0.71831,0.09535,0.0,0.33023,0.977,0.858,4,4,1.0
48215022108,815,226,0.06871,0.06195,0.05102,81900,0.20702,0.47788,0.06195,0.05276,0.90184,0.02073,0.0,0.0,0.35795,0.08589,1.0,0.0,0.0,0.29204,0.409,0.445,2,2,1.0
48215021313,3449,953,0.56509,0.11018,0.0334,81300,0.50872,0.20986,0.3872,0.09191,0.96956,0.40102,0.0,0.0,0.0,0.34793,0.29381,0.20462,0.0,0.29906,0.851,0.719,4,4,1.0
48215020103,2770,789,0.44838,0.03422,0.06765,83000,0.41498,0.08492,0.2801,0.11516,1.0,0.22236,0.05169,0.0,0.11348,0.55993,0.40562,0.02535,0.0,0.39037,0.799,0.679,4,4,1.0
48215022110,3071,661,0.32042,0.0,0.13283,78300,0.55964,0.03177,0.16036,0.04103,1.0,0.18031,0.24206,0.0,0.0,0.17291,0.60212,0.0,0.0,0.07716,0.252,0.357,2,2,1.0
48215024130,1429,305,0.38068,0.02951,0.11307,103800,0.56656,0.12787,0.22951,0.03359,0.9874,0.26358,0.12145,0.0,0.21189,0.27082,0.53488,0.0,0.0,0.38033,0.547,0.521,3,3,1.0
48215022007,2670,560,0.02437,0.0,0.02502,185400,0.07224,0.03214,0.0,0.05094,0.90712,0.13299,0.0211,0.003,0.09091,0.21187,0.43669,0.0,0.0,0.15357,0.066,0.212,1,1,1.0
48215021204,2204,839,0.27466,0.01907,0.03571,229000,0.15083,0.23004,0.27056,0.14973,0.83031,0.13661,0.0,0.12613,0.37154,0.69367,0.52959,0.03218,0.0,0.02026,0.759,0.651,4,4,1.0
48029191814,4671,1408,0.05159,0.01136,0.00704,287400,0.06515,0.2429,0.03125,0.10255,0.51723,0.03244,0.11001,0.0,0.07246,0.11561,0.21278,0.00639,0.0,0.04901,0.152,0.292,1,1,1.0
48029172006,8835,2205,0.07572,0.0,0.02916,234700,0.07313,0.05306,0.12608,0.11183,0.69179,0.01045,0.18953,0.0,0.06923,0.11726,0.20431,0.03175,0.0,0.04853,0.187,0.315,1,1,1.0
48491020203,3462,1728,0.03871,0.03646,0.07571,339500,0.02462,0.87095,0.00174,0.00347,0.0673,0.00522,0.0,0.0078,0.0,0.05007,0.05498,0.01736,0.01391,0.01736,0.278,0.373,2,2,1.0
48491021602,2398,718,0.13592,0.01114,0.06192,233300,0.16646,0.18663,0.0376,0.06255,0.40242,0.04048,0.41828,0.0,0.07593,0.22519,0.72458,0.00975,0.0,0.1532,0.263,0.364,2,2,1.0
48491020808,1495,456,0.05071,0.01535,0.07571,256400,0.1348,0.3443,0.0636,0.05284,0.51973,0.02966,0.16914,0.00468,0.15242,0.26882,0.53903,0.05263,0.0,0.19298,0.526,0.508,3,3,1.0
48439111312,3361,1193,0.00336,0.0,0.00683,367200,0.01799,0.29003,0.05197,0.03362,0.1562,0.00277,0.0,0.02737,0.005,0.02417,0.81818,0.00922,0.0,0.00838,0.026,0.139,1,1,1.0
48439111307,3294,1144,0.09806,0.01311,0.06134,169100,0.0778,0.10402,0.22028,0.15908,0.59532,0.02202,0.01218,0.0,0.07143,0.69308,0.48539,0.0,0.0,0.14161,0.472,0.479,2,2,1.0
48439111406,4304,1347,0.01843,0.01188,0.04205,291500,0.04731,0.17149,0.09354,0.03067,0.45121,0.01894,0.0,0.0,0.01174,0.1494,0.35803,0.0,0.0,0.0052,0.034,0.16,1,1,1.0
48085031631,5499,1926,0.07747,0.00415,0.00626,293000,0.07671,0.1298,0.14434,0.10147,0.56683,0.07994,0.0,0.00145,0.03555,0.47988,0.95844,0.04725,0.00393,0.07477,0.567,0.533,3,3,1.0
48221160211,3960,1588,0.13485,0.02078,0.10515,171400,0.15255,0.35831,0.06234,0.02298,0.21389,0.06281,0.26445,0.0,0.20161,0.17929,0.60583,0.00567,0.0,0.09194,0.343,0.408,2,2,1.0
48221160303,5319,2253,0.08738,0.02486,0.0611,175900,0.0959,0.29561,0.1012,0.03346,0.12408,0.0,0.15183,0.01147,0.06281,0.32503,0.75333,0.02352,0.0,0.14381,0.353,0.414,2,2,1.0
48221160212,3781,1250,0.12589,0.0,0.05397,179100,0.17675,0.4032,0.0816,0.0648,0.13753,0.01951,0.31254,0.0,0.15254,0.22587,0.79797,0.0,0.0,0.0728,0.242,0.352,1,1,1.0
48221160216,3399,1328,0.10373,0.0,0.01655,190100,0.0657,0.29142,0.0,0.0762,0.10797,0.0,0.26928,0.0,0.10149,0.12798,0.62246,0.0,0.0,0.05497,0.044,0.178,1,1,1.0
48221160218,4253,1559,0.0348,0.03464,0.06998,275400,0.05354,0.3374,0.05581,0.01552,0.15119,0.02747,0.05186,0.0,0.1212,0.09852,0.34386,0.0109,0.0,0.0109,0.169,0.303,1,1,1.0
48221160215,2725,1087,0.16257,0.02484,0.08041,64300,0.17771,0.25575,0.0966,0.04404,0.27009,0.04184,0.59968,0.0,0.11912,0.17615,0.86062,0.0,0.0,0.08188,0.325,0.398,2,2,1.0
48221160214,4207,1613,0.06418,0.01736,0.01239,271200,0.08308,0.49039,0.03658,0.06347,0.23366,0.04315,0.1246,0.00071,0.13743,0.1784,0.49947,0.0093,0.0,0.0465,0.248,0.355,1,1,1.0
48221160217,4751,1687,0.06693,0.02015,0.03924,209400,0.14659,0.19798,0.09129,0.09724,0.25132,0.03847,0.22165,0.0,0.03875,0.26521,0.41709,0.0083,0.0,0.07528,0.33,0.4,2,2,1.0
48221160213,3555,1477,0.0,0.0,0.02213,225300,0.06493,0.41368,0.0,0.05091,0.17103,0.04268,0.05391,0.0,0.18757,0.05091,0.87569,0.0,0.0,0.06161,0.059,0.203,1,1,1.0
48463950100,2760,1119,0.16268,0.12869,0.05331,85000,0.19179,0.48704,0.05004,0.02283,0.31775,0.01446,0.17008,0.0,0.39774,0.22717,0.79709,0.15818,0.0,0.36461,0.623,0.569,3,3,1.0
48463950500,5724,1728,0.1907,0.13831,0.02261,55200,0.37251,0.33218,0.18113,0.05625,0.88295,0.12033,0.08249,0.03075,0.12551,0.24171,0.90486,0.136,0.0,0.30787,0.892,0.751,4,4,1.0
48463950400,3586,1367,0.23079,0.04243,0.01975,143000,0.14495,0.25969,0.15143,0.06581,0.72783,0.0194,0.0078,0.04462,0.11176,0.43812,0.69006,0.09802,0.0,0.218,0.742,0.64,3,3,1.0
48463950300,5223,1581,0.13567,0.04617,0.0293,104000,0.24565,0.38014,0.15117,0.06912,0.87995,0.11312,0.09627,0.02623,0.18168,0.3081,0.91304,0.01581,0.0,0.30044,0.798,0.678,4,4,1.0
48029181822,4944,1790,0.12783,0.02346,0.06685,183500,0.09678,0.25084,0.11117,0.05259,0.67415,0.03715,0.01351,0.0,0.06965,0.33556,0.829,0.04693,0.01312,0.02402,0.574,0.538,3,3,1.0
48029181818,5980,2347,0.0757,0.04474,0.05863,228600,0.06239,0.30976,0.10268,0.04732,0.66237,0.01316,0.0,0.01171,0.11434,0.51049,0.74189,0.14998,0.04036,0.11035,0.73,0.632,3,3,1.0
48029181821,3914,1338,0.12417,0.02915,0.06672,184700,0.05382,0.13378,0.10239,0.06975,0.68932,0.0011,0.0,0.00588,0.07788,0.35903,0.72777,0.00374,0.00494,0.03737,0.402,0.442,2,2,1.0
48029181724,5312,1463,0.03518,0.00547,0.02834,234700,0.08282,0.1743,0.09979,0.06871,0.67093,0.04326,0.0,0.0113,0.01812,0.09406,0.30537,0.0,0.0,0.0,0.085,0.232,1,1,1.0
48029181723,4414,1252,0.07657,0.00958,0.04787,156700,0.03081,0.19808,0.10863,0.08632,0.74536,0.03298,0.0,0.0,0.00635,0.27934,0.89683,0.01837,0.00799,0.02316,0.404,0.443,2,2,1.0
48227950801,4273,1485,0.143,0.01212,0.0555,117400,0.15194,0.21886,0.09495,0.06366,0.48982,0.009,0.04843,0.04493,0.10109,0.36045,0.91828,0.04242,0.0,0.16768,0.528,0.509,3,3,1.0
48029181726,11131,2809,0.03308,0.00854,0.02327,207600,0.07813,0.07156,0.17052,0.07897,0.7524,0.03102,0.02597,0.0,0.01404,0.23026,0.11899,0.00392,0.00558,0.00392,0.273,0.37,2,2,1.0
48029181721,3569,1000,0.0227,0.007,0.07599,212200,0.0362,0.181,0.123,0.03418,0.58112,0.01218,0.0,0.00224,0.04306,0.28026,0.84019,0.01,0.04194,0.031,0.3,0.386,2,2,1.0
48439123500,3369,949,0.36058,0.0295,0.09591,58700,0.40206,0.20337,0.21286,0.09023,0.9721,0.14192,0.01718,0.0279,0.18471,0.35603,0.89175,0.08851,0.01488,0.33193,0.968,0.839,4,4,1.0
48439111308,2054,813,0.11512,0.05904,0.02625,180100,0.06094,0.28782,0.17958,0.05209,0.45521,0.00976,0.01465,0.00243,0.00733,0.38653,0.67766,0.06396,0.0,0.07626,0.534,0.513,3,3,1.0
48439122801,3990,1452,0.297,0.0241,0.06733,137000,0.37758,0.04614,0.16322,0.14937,0.87794,0.23954,0.0,0.0,0.1092,0.85564,0.99141,0.0365,0.0,0.12672,0.781,0.667,4,4,1.0
48439111552,3294,1254,0.06298,0.00638,0.06076,183600,0.07002,0.37002,0.0614,0.05404,0.41105,0.00674,0.0,0.0,0.13874,0.2459,0.93887,0.06778,0.0,0.1555,0.34,0.407,2,2,1.0
