BG2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
483610209001,0.1585,0.22082,0.12451,-30319,-0.0,-55000,827,0.06026,0.6202,46.4,0.44,0.0,0.57041,0.03272,0.03698,0.03746,0.50782,0.25868,0.47178,0.0,0.21728,0.63722,2.09,0.21767,0.29099,0.20993,0.1219,0.57313
484510017071,0.04566,0.45647,0.0,-47136,-0.09487,-217200,1416,0.08532,0.91883,53.8,0.34899,0.0,0.0248,0.0,0.19729,0.01509,0.52649,0.04129,0.47038,0.0,0.09677,0.15848,1.98,0.12946,0.04534,0.07085,0.0,0.57308
481677203021,0.02125,0.49108,0.0,-34754,-0.09275,-377500,865,0.0284,0.81714,45.1,0.25753,0.0,0.09752,0.03162,0.248,0.0,0.56343,0.07491,0.43141,0.02105,0.01637,0.40666,2.97,0.27586,0.09558,0.15507,0.0,0.57303
483810208005,0.0,0.50437,0.0,-24007,-0.06769,-115900,1270,0.06462,0.82878,28.9,0.34161,0.0,0.0,0.0,0.40299,0.0069,0.5332,0.13974,0.60111,0.0,0.08583,0.37336,3.35,0.0,0.18906,0.10803,0.09834,0.57297
480291405003,0.41594,0.33333,0.0373,-18340,-0.0,-125400,1140,0.18714,0.69993,28.6,0.84324,0.0,0.00871,0.01139,0.84729,0.0218,0.43068,0.41811,0.43815,0.02314,0.14215,0.41618,2.88,0.0,0.29148,0.19672,0.02385,0.57292
484230016073,0.12469,0.17771,0.06673,-20140,-0.0,-116800,1070,0.23585,0.65412,37.8,0.08861,0.0,0.14709,0.0,0.47239,0.05062,0.50753,0.0753,0.39523,0.1029,0.12401,0.11295,2.95,0.06476,0.28712,0.16683,0.05462,0.57286
481410103114,0.03797,0.25824,0.12821,-25380,-0.0,-130800,907,0.3,0.57685,42.1,0.5977,0.0,0.0,0.0,1.0,0.1572,0.43761,0.09341,0.26961,0.0,0.14151,0.12637,3.04,0.0,0.16193,0.06863,0.0,0.57281
481872102001,0.17579,0.1617,0.09422,-24124,-0.01702,-77100,969,0.21835,0.64419,37.8,0.70886,0.0,0.13566,0.0,0.80829,0.00873,0.49066,0.20426,0.33893,0.10495,0.06931,0.32766,2.62,0.05745,0.25918,0.12416,0.01007,0.57275
481130182041,0.26321,0.07767,0.14465,-12147,-0.0,-140000,1069,0.3661,0.63895,16.0,0.32854,0.0,0.10049,0.00485,0.89466,0.11615,0.47297,0.07282,0.26786,0.0,0.0,0.19903,4.67,0.03074,0.36696,0.14916,0.28992,0.5727
483750150001,0.10824,0.25581,0.06056,-18206,-0.0,-68000,801,0.20128,0.68459,23.9,0.0,0.0,0.26452,0.07599,0.59068,0.05437,0.50036,0.17442,0.42925,0.0,0.03911,0.36047,4.06,0.0,0.33835,0.26101,0.05818,0.57265
482014537021,0.06919,0.23391,0.03065,-10714,-0.0,-79900,929,0.22633,0.71568,24.2,0.3599,0.0,0.80252,0.00937,0.14054,0.02984,0.59027,0.10675,0.58085,0.0,0.16732,0.54474,4.36,0.0,0.19726,0.12737,0.0,0.57259
481410103113,0.1966,0.17746,0.01391,-21244,-0.0,-121700,934,0.18429,0.70241,30.1,0.45926,0.0,0.0,0.01251,0.90706,0.0,0.50492,0.17986,0.52665,0.0,0.0,0.54197,2.68,0.06475,0.16193,0.2163,0.10031,0.57254
480396644002,0.32912,0.29827,0.14752,-15788,-0.0,-100200,1161,0.23975,0.62079,26.9,0.51415,0.0,0.18773,0.0,0.62781,0.0,0.42603,0.12824,0.25834,0.01729,0.0,0.4366,3.08,0.0,0.36735,0.06551,0.21879,0.57248
483719505004,0.31791,0.26471,0.0,-19601,-0.0,-116900,742,0.11695,0.7313,31.5,0.12676,0.0,0.05413,0.0,0.56693,0.01606,0.51575,0.19935,0.64187,0.58355,0.21337,0.23203,3.32,0.17974,0.26283,0.2011,0.0,0.57243
482030204012,0.49033,0.30904,0.06098,-12187,-0.0,-38600,1044,0.19777,0.67032,33.3,0.69444,0.0,0.5,0.0,0.16442,0.04729,0.52445,0.35569,0.61596,0.08989,0.03652,0.27405,3.01,0.0,0.1286,0.09647,0.23933,0.57237
482511302131,0.23664,0.29724,0.01664,-22960,-0.0,-176063,1035,0.17632,0.64122,38.8,0.34862,0.0,0.0,0.0,0.31976,0.08877,0.5106,0.08068,0.50154,0.53345,0.14828,0.11677,2.5,0.0,0.29387,0.28,0.07846,0.57232
484850130003,0.1511,0.41471,0.0,-20080,-0.01471,-74300,1011,0.14363,0.76331,40.2,0.53623,0.00906,0.0453,0.0,0.12684,0.0,0.49717,0.22647,0.55647,0.01364,0.22727,0.21176,2.6,0.04706,0.12063,0.31956,0.01928,0.57227
480291211233,0.12745,0.30303,0.07761,-36962,-0.0,-222900,1120,0.0827,0.86152,46.2,0.0,0.0,0.02696,0.01961,0.43995,0.0,0.53799,0.0,0.51202,0.0,0.06941,0.48252,1.9,0.0,0.06265,0.02885,0.0,0.57221
483519504001,0.19769,0.30435,0.04416,-25387,-0.0,-108400,735,0.24587,0.6216,46.2,0.25146,0.0,0.0,0.0,0.07745,0.00758,0.46467,0.14381,0.52805,0.62229,0.13459,0.21906,2.46,0.15217,0.2064,0.10231,0.10396,0.57216
481130136252,0.12132,0.05455,0.01912,-26198,-0.0,-156249,994,0.11726,0.59069,30.9,0.76812,0.0,0.17279,0.0098,0.54779,0.11195,0.51103,0.17045,0.52242,0.0,0.16031,1.0,1.85,0.09773,0.32201,0.35283,0.1423,0.5721
484510017102,0.03512,0.4799,0.0,-51280,-0.09548,-192500,1032,0.03012,0.92825,53.5,0.08589,0.0,0.03643,0.0,0.19283,0.01023,0.5213,0.0,0.45597,0.04916,0.11061,0.14322,2.19,0.13065,0.08115,0.21855,0.03302,0.57205
481576703001,0.11111,0.31354,0.06235,-20745,-0.0,-104200,1163,0.13943,0.68176,29.2,0.4739,0.01147,0.52899,0.0,0.40459,0.01519,0.56824,0.32282,0.5601,0.0,0.04602,0.35993,3.07,0.06494,0.23535,0.23785,0.09591,0.57199
481677231002,0.12383,0.26751,0.0861,-24418,-0.02521,-150300,975,0.08027,0.83235,29.0,0.55603,0.0,0.5177,0.0,0.10914,0.00206,0.62586,0.19188,0.65545,0.0,0.09276,0.44258,2.7,0.07563,0.11344,0.28937,0.02019,0.57194
480291503002,0.30706,0.36019,0.04706,-16148,-0.0,-79300,892,0.02703,0.74588,19.8,0.33594,0.0,0.0,0.0,0.90471,0.03695,0.58353,0.18009,0.61728,0.0,0.07048,0.23697,4.03,0.02844,0.25556,0.1358,0.05247,0.57189
480610120023,0.06884,0.20399,0.09871,-17278,-0.0,-147400,666,0.14708,0.75293,33.6,0.06383,0.0,0.0,0.0,0.91729,0.02439,0.53522,0.05322,0.27619,0.02882,0.0,0.15743,4.16,0.05765,0.18875,0.14127,0.02698,0.57183
481410001064,0.03021,0.56473,0.06891,-81007,-0.09152,-136000,1041,0.09737,0.85533,45.2,0.04375,0.00715,0.15978,0.00954,0.5938,0.07555,0.59459,0.14286,0.6102,0.0,0.04478,0.0,2.81,0.0,0.19742,0.17434,0.0,0.57178
482379503003,0.13017,0.3437,0.05245,-33686,-0.05872,-108400,626,0.11053,0.74397,49.5,0.15232,0.0,0.0,0.0,0.13017,0.03188,0.48966,0.05009,0.369,0.03347,0.2249,0.22107,2.0,0.03282,0.1565,0.12915,0.03875,0.57172
481872109052,0.10755,0.40323,0.15887,-43780,-0.04659,-133900,1047,0.26984,0.77956,42.0,0.0,0.0,0.03273,0.0,0.334,0.06097,0.46627,0.04659,0.43192,0.38766,0.11709,0.0,2.68,0.07348,0.14301,0.16984,0.07174,0.57167
482012227022,0.41469,0.14398,0.1924,-12073,-0.0,-91392,969,0.05131,0.78081,21.9,0.87463,0.0,0.52034,0.0,0.45112,0.02895,0.5677,0.62722,0.51783,0.0,0.0,0.80671,3.25,0.12426,0.13928,0.17404,0.23538,0.57161
483030101022,0.10468,0.29811,0.01869,-31943,-0.09245,-160100,568,0.18969,0.78113,38.7,0.26744,0.00079,0.00793,0.0222,0.44726,0.00826,0.52657,0.11132,0.51905,0.03988,0.21713,0.25283,2.38,0.03396,0.07753,0.12857,0.0,0.57156
480410004012,0.14455,0.26289,0.11214,-19526,-0.0,-133100,1079,0.26928,0.72556,29.7,0.37838,0.0,0.10894,0.0,0.6243,0.03382,0.48673,0.23454,0.38754,0.03241,0.10185,0.24227,3.69,0.0232,0.20923,0.25952,0.10381,0.57151
484230019171,0.04428,0.44255,0.0,-40597,-0.1234,-197200,1062,0.0,0.91144,50.4,0.04878,0.0,0.12423,0.0,0.12239,0.0,0.57749,0.0383,0.53665,0.02411,0.0,0.11348,2.31,0.0,0.07011,0.02225,0.25131,0.57145
482012502013,0.15979,0.16846,0.0,-14659,-0.0,-14100,1036,0.47832,0.46573,26.6,0.30769,0.0,0.13375,0.04311,0.77082,0.15948,0.37509,0.09916,0.25372,0.71685,0.0,0.3859,3.24,0.03106,0.26754,0.33796,0.04658,0.5714
482015538043,0.12975,0.32889,0.02494,-29168,-0.14,-156500,1543,0.21824,0.79843,37.5,0.19106,0.0,0.01569,0.06095,0.38624,0.00134,0.56669,0.16444,0.54092,0.0,0.0,0.33333,3.67,0.0,0.23831,0.21355,0.0,0.57134
484930006001,0.0322,0.33921,0.06061,-29792,-0.09251,-153300,922,0.10565,0.75671,52.7,0.0,0.0,0.0,0.0,0.08408,0.05091,0.51342,0.04405,0.32661,0.28112,0.08835,0.18062,2.46,0.03965,0.12806,0.02823,0.17742,0.57129
482014543024,0.0431,0.4078,0.01624,-21438,-0.0,-145400,1490,0.14972,0.71986,46.9,0.05556,0.0,0.14094,0.08212,0.51718,0.10921,0.45253,0.0,0.47884,0.0,0.0,0.26773,3.04,0.0,0.1674,0.29825,0.05263,0.57123
482570504021,0.29357,0.21891,0.06595,-22237,-0.0,-134700,1143,0.20706,0.82942,35.3,0.53269,0.0,0.26607,0.0,0.29666,0.02954,0.5856,0.35149,0.45528,0.0365,0.06532,0.17472,3.33,0.01439,0.06441,0.21453,0.01816,0.57118
484410128012,0.18966,0.24868,0.12139,-31275,-0.01411,-200000,941,0.09364,0.82759,39.5,0.58879,0.0,0.08076,0.02813,0.17423,0.0,0.549,0.19224,0.55263,0.0,0.1,0.54145,1.93,0.07937,0.11911,0.14035,0.0,0.57113
483290012001,0.03636,0.12877,0.0,-35397,-0.02192,-174800,1006,0.28966,0.58977,38.7,0.16327,0.0,0.04205,0.11932,0.55341,0.03864,0.51477,0.0,0.27845,0.0,0.0,0.14795,2.41,0.0,0.36833,0.31235,0.22518,0.57107
480291206024,0.29336,0.32934,0.0,-24998,-0.05389,-321600,1225,0.0785,0.8651,36.4,0.38333,0.0,0.0,0.0,0.24625,0.0,0.6167,0.20359,0.24419,0.0,0.165,0.37725,2.8,0.0,0.0963,0.0,0.0,0.57102
484717904021,0.1736,0.30901,0.02331,-26287,-0.03763,-143700,935,0.0706,0.85834,35.0,0.02716,0.0,0.29592,0.0,0.11265,0.02455,0.57587,0.1049,0.36516,0.47354,0.1857,0.42417,2.71,0.0,0.07696,0.15632,0.07637,0.57096
482015506012,0.26039,0.17383,0.03821,-20060,-0.01562,-135700,1321,0.25732,0.66687,37.6,0.22148,0.0,0.23655,0.0923,0.53973,0.08662,0.51895,0.13086,0.52466,0.0,0.03759,0.20508,3.2,0.0,0.27349,0.12603,0.03973,0.57091
484850136005,0.36396,0.28531,0.0,-17539,-0.0,-68900,1114,0.14979,0.90342,26.8,0.79882,0.0,0.0,0.0,0.24971,0.0,0.47232,0.38136,0.66234,0.23573,0.12159,0.4774,2.4,0.0,0.07733,0.42338,0.12208,0.57085
483519504002,0.11952,0.48617,0.06383,-23417,-0.07115,-102900,821,0.12831,0.70499,49.8,0.47887,0.03933,0.0,0.0,0.0,0.0,0.47806,0.13439,0.66288,0.37107,0.4696,0.2253,2.61,0.0,0.2064,0.29167,0.0,0.5708
481130183004,0.26349,0.34799,0.10914,-26840,-0.02868,-137900,1121,0.27302,0.57533,30.4,0.53927,0.0,0.0,0.0,0.53259,0.15805,0.39804,0.20076,0.47014,0.0,0.0,0.413,2.73,0.05163,0.32873,0.13017,0.17458,0.57075
481770001001,0.02385,0.4881,0.04823,-27285,-0.0119,-98500,963,0.14655,0.75631,38.6,0.25,0.0,0.02287,0.0,0.23975,0.0141,0.48896,0.04524,0.44411,0.3267,0.30348,0.11667,3.0,0.01667,0.17246,0.08346,0.05365,0.57069
483090030001,0.08472,0.15541,0.0,-21309,-0.0,-147845,870,0.09202,0.77893,29.7,0.66019,0.0,0.07542,0.0,0.29259,0.0,0.52276,0.34459,0.61518,0.07432,0.0,0.77027,2.23,0.14527,0.20292,0.42005,0.04336,0.57064
482014232012,0.01026,0.25738,0.00791,-31122,-0.07384,-150700,1373,0.11069,0.78603,32.6,0.46411,0.0,0.15054,0.164,0.32479,0.1071,0.60922,0.07806,0.57289,0.03586,0.0,0.36498,3.26,0.0,0.24372,0.10934,0.02961,0.57058
484999508004,0.01987,0.33735,0.07513,-53465,-0.20723,-114100,960,0.05952,0.70129,50.1,0.77358,0.0,0.01088,0.0,0.35905,0.1289,0.50346,0.25301,0.45668,0.17621,0.0859,0.59759,2.3,0.23373,0.21755,0.05776,0.20758,0.57053
482659604032,0.0743,0.57669,0.02964,-28950,-0.0,-175500,931,0.03462,0.75954,52.9,0.62548,0.0,0.06379,0.0,0.17939,0.00327,0.4253,0.14388,0.46833,0.10464,0.0,0.3912,2.15,0.0,0.17139,0.37896,0.0,0.57047
482013341022,0.1831,0.12786,0.04639,-18049,-0.0,-114700,1005,0.35966,0.65157,25.2,0.6716,0.0,0.38617,0.02605,0.45776,0.13625,0.49988,0.35912,0.397,0.0,0.0,0.5146,3.23,0.1105,0.09393,0.16096,0.0,0.57042
481130124001,0.2106,0.1872,0.0,-33414,-0.08575,-246500,2029,0.16171,0.88327,42.3,0.16206,0.0,0.00875,0.0,0.24951,0.02596,0.57782,0.04952,0.47238,0.0,0.11254,0.25725,2.48,0.02415,0.21925,0.09245,0.21421,0.57037
481677244001,0.16339,0.2315,0.09259,-36407,-0.05728,-192000,1007,0.09953,0.73219,48.5,0.53448,0.0,0.09337,0.0,0.28747,0.05416,0.5258,0.2315,0.58277,0.0,0.30283,0.57518,1.94,0.06444,0.21666,0.36054,0.0,0.57031
480270225032,0.04305,0.1645,0.02573,-17855,-0.0,-110100,994,0.06667,0.87462,28.0,0.64851,0.0,0.51284,0.0,0.33157,0.04753,0.54683,0.35065,0.59331,0.0,0.0,0.82468,2.87,0.0,0.09677,0.2993,0.03521,0.57026
481810014004,0.43238,0.12469,0.06836,-12671,-0.01496,-56400,1047,0.14979,0.65312,25.2,0.43548,0.0,0.03083,0.0,0.71058,0.15032,0.48914,0.22943,0.4215,0.0,0.11479,0.37406,3.56,0.0,0.30997,0.30717,0.35666,0.5702
480219505061,0.03836,0.23632,0.0,-18462,-0.06127,-100600,1433,0.26325,0.67491,29.5,0.45489,0.0,0.01514,0.0,0.55729,0.02541,0.55931,0.20788,0.57143,0.71846,0.16453,0.21444,4.33,0.0,0.32964,0.28459,0.2036,0.57015
481130190343,0.18428,0.18008,0.04217,-16900,-0.0,-125600,1002,0.17368,0.61746,32.3,0.47075,0.0,0.50203,0.12024,0.2094,0.19206,0.44913,0.21328,0.47164,0.0,0.07535,0.85412,2.69,0.10966,0.25258,0.32836,0.04179,0.57009
482012523053,0.15491,0.28537,0.06973,-14802,-0.0,-107400,1110,0.28894,0.63511,26.2,0.0,0.0,0.20539,0.0,0.74355,0.15198,0.44865,0.04556,0.22852,0.0,0.0,0.28537,4.18,0.0,0.17331,0.07678,0.32724,0.57004
484410101001,0.09316,0.28352,0.11278,-28350,-0.01788,-255400,1120,0.06559,0.8375,33.3,0.16279,0.0,0.05114,0.02045,0.00909,0.0107,0.61705,0.01788,0.61743,0.0,0.0,0.61303,2.25,0.07918,0.10026,0.10412,0.04843,0.56999
484971504024,0.07533,0.51962,0.06983,-37567,-0.05965,-162900,939,0.06809,0.80902,51.8,0.15108,0.0,0.00265,0.0,0.08223,0.0,0.47347,0.03454,0.4024,0.0,0.13569,0.25903,2.37,0.0,0.16907,0.11712,0.06907,0.56993
480291815042,0.13146,0.11162,0.02097,-25844,-0.02904,-88300,921,0.04585,0.73799,28.1,0.64706,0.0,0.19175,0.13826,0.47915,0.01511,0.6301,0.11434,0.7039,0.0,0.10552,0.82849,2.0,0.05717,0.14651,0.21959,0.01377,0.56988
482014217001,0.30231,0.05048,0.01381,-31216,-0.08049,-549300,754,0.38534,0.58786,31.9,0.73143,0.0,0.18613,0.0,0.60983,0.24328,0.44971,0.17462,0.43137,0.0,0.02656,0.81719,2.36,0.05866,0.25357,0.2465,0.12698,0.56982
481130166071,0.34789,0.14369,0.0,-18414,-0.0,-157954,798,0.13029,0.63065,29.0,0.85616,0.00843,0.88276,0.0,0.08046,0.06322,0.50881,0.16472,0.5275,0.0,0.1292,1.0,1.52,0.26636,0.16201,0.17875,0.01875,0.56977
481130024001,0.1916,0.18537,0.04663,-30975,-0.0439,-211800,1205,0.03383,0.66929,37.1,0.0,0.021,0.0,0.03937,0.58005,0.02446,0.54331,0.0,0.22283,0.0,0.25455,0.39024,1.86,0.0,0.48449,0.32065,0.04891,0.56971
480291215062,0.03593,0.40249,0.01279,-25264,-0.0,-87400,611,0.13281,0.66975,34.6,0.17391,0.0,0.34642,0.0,0.54734,0.07189,0.42956,0.17842,0.2513,0.0,0.0,0.23651,3.59,0.23651,0.25455,0.18653,0.03886,0.56966
481810015006,0.0,0.20354,0.03541,-19149,-0.0,-63100,722,0.14609,0.74898,25.4,0.0,0.0,0.0,0.08953,0.30018,0.07924,0.57226,0.15929,0.45443,0.29762,0.10317,0.39381,3.78,0.0,0.203,0.25949,0.05949,0.56961
481576719002,0.02078,0.49204,0.02077,-40036,-0.04602,-188200,1041,0.02395,0.8777,48.8,0.43802,0.0,0.03437,0.07034,0.17826,0.01921,0.55236,0.13805,0.47145,0.0,0.0,0.0531,2.21,0.0,0.0808,0.08809,0.04078,0.56955
480139606023,0.04508,0.44906,0.04724,-81971,-0.29434,-152000,943,0.24,0.89816,48.8,0.30952,0.0,0.0,0.0,0.31219,0.03685,0.55259,0.0566,0.39256,0.17577,0.37055,0.19245,2.26,0.0566,0.07973,0.22314,0.1281,0.5695
482870004003,0.16768,0.1933,0.08379,-24166,-0.0,-109000,813,0.18838,0.69789,45.9,0.44755,0.0,0.08141,0.0,0.51545,0.066,0.48357,0.23896,0.45301,0.34707,0.17978,0.39422,2.97,0.00609,0.15852,0.06605,0.07282,0.56944
480970007013,0.02051,0.38967,0.0,-30159,-0.0446,-319100,1068,0.04354,0.8662,53.0,0.45588,0.0,0.0,0.0,0.02424,0.00637,0.57343,0.12676,0.46425,0.08716,0.02294,0.23592,2.52,0.02113,0.07755,0.20829,0.06736,0.56939
482015325032,0.13481,0.2465,0.01553,-19657,-0.00969,-117900,1520,0.17844,0.70706,39.5,0.3,0.0,0.01757,0.12875,0.608,0.22332,0.49985,0.19376,0.3938,0.0,0.01901,0.20237,3.55,0.0,0.18252,0.2907,0.01972,0.56933
484910212012,0.2452,0.544,0.03659,-30068,-0.00533,-168100,960,0.0,0.84861,50.2,0.76623,0.0,0.0,0.0,0.12047,0.0,0.50746,0.12533,0.49156,0.0,0.04092,0.15733,2.5,0.0,0.06086,0.06751,0.16456,0.56928
484530347001,0.0,0.50938,0.0,-46382,-0.19571,-441300,1583,0.19405,0.89252,56.9,0.29825,0.0,0.06916,0.34299,0.0,0.10841,0.58037,0.04558,0.6145,0.0,0.17111,0.17158,2.87,0.0,0.02424,0.13015,0.0,0.56923
483030006052,0.72237,0.06048,0.07317,-8113,-0.0,-96666,1650,0.21053,0.68145,21.4,,0.0121,0.16398,0.00403,0.21102,0.0,0.6707,0.0,0.65526,0.0,0.225,1.0,2.96,0.15726,0.06452,0.40263,0.00789,0.56917
480291817252,0.10942,0.18899,0.08844,-30053,-0.00917,-201300,1035,0.0977,0.76668,43.9,0.45833,0.0,0.05681,0.00724,0.63553,0.0,0.54632,0.11009,0.49965,0.0,0.03795,0.62385,2.41,0.01101,0.16067,0.20721,0.00693,0.56912
481130182052,0.21097,0.14021,0.10366,-25239,-0.06349,-161800,1243,0.33089,0.61532,30.5,0.30794,0.00879,0.13939,0.12558,0.53956,0.09874,0.50314,0.08201,0.39881,0.0,0.03571,0.24735,3.16,0.05291,0.35182,0.26276,0.09864,0.56906
482819501001,0.01355,0.51435,0.0,-40803,-0.07285,-213900,965,0.03375,0.90786,55.7,0.08571,0.0,0.07588,0.0,0.02891,0.0,0.49232,0.03753,0.51253,0.17983,0.23866,0.01766,2.44,0.0,0.16494,0.0,0.07242,0.56901
482211602172,0.06454,0.3125,0.0,-31054,-0.07413,-215900,940,0.18143,0.75188,43.5,0.22541,0.0,0.0,0.08709,0.22368,0.0643,0.47243,0.07994,0.27711,0.26331,0.03641,0.27326,2.32,0.02035,0.2048,0.14759,0.06476,0.56895
482013502022,0.21496,0.38358,0.07551,-29640,-0.07705,-140100,1153,0.13136,0.74372,34.4,0.30201,0.00418,0.20345,0.07793,0.57061,0.07868,0.54027,0.15075,0.51609,0.0,0.04327,0.1407,3.2,0.0469,0.21333,0.08911,0.04208,0.5689
481130209001,0.14991,0.38274,0.14602,-25936,-0.0,-48500,820,0.179,0.6129,44.1,0.29787,0.00285,0.94402,0.0,0.02941,0.02594,0.41935,0.0708,0.35406,0.01916,0.21254,0.49779,2.33,0.15265,0.23309,0.38342,0.08636,0.56885
483732103025,0.37167,0.34906,0.12253,-17444,-0.0,-85100,756,0.23968,0.5431,42.7,0.87037,0.03202,0.33374,0.0,0.12808,0.00745,0.40764,0.28302,0.46847,0.08176,0.0,0.64151,1.92,0.23585,0.13666,0.25225,0.06306,0.56879
480291815053,0.16135,0.46803,0.04049,-30468,-0.0,-181700,1396,0.17189,0.70821,47.7,0.37975,0.0,0.02319,0.12367,0.51498,0.07275,0.4657,0.07673,0.37342,0.0,0.0601,0.05371,2.65,0.0,0.15373,0.07806,0.11603,0.56874
481130137172,0.10305,0.1561,0.07161,-29501,-0.01951,-177500,1330,0.30779,0.54988,38.6,0.20213,0.0,0.04369,0.16983,0.49711,0.18456,0.41797,0.07073,0.28926,0.0,0.09292,0.7439,2.96,0.0,0.36773,0.32645,0.1708,0.56868
483396942031,0.05489,0.27652,0.06214,-18475,-0.01894,-189000,1085,0.2768,0.69783,30.7,0.0,0.0,0.0,0.0,0.51739,0.0,0.57609,0.05114,0.47607,0.23239,0.25634,0.42235,3.48,0.0,0.075,0.25399,0.03558,0.56863
482239507001,0.00362,0.29707,0.12039,-27533,-0.0,-110800,749,0.21494,0.73913,41.4,0.0,0.0,0.0,0.01208,0.21014,0.06439,0.47585,0.05021,0.59497,0.35294,0.12132,0.12552,3.45,0.03766,0.25046,0.0838,0.04749,0.56857
483379501002,0.14846,0.45806,0.08657,-24478,-0.03548,-108000,655,0.13514,0.76323,31.3,0.39423,0.0,0.04178,0.0,0.01114,0.0,0.46797,0.08065,0.41176,0.14872,0.20513,0.30968,2.32,0.1129,0.15123,0.17647,0.04575,0.56852
484530374002,0.16676,0.4026,0.0,-44284,-0.08264,-317000,1287,0.03863,0.90904,55.0,0.32479,0.0,0.0758,0.0,0.04548,0.0,0.56385,0.05195,0.61795,0.00991,0.16056,0.34002,2.02,0.12987,0.0928,0.04197,0.01447,0.56847
480291512001,0.04971,0.0,0.03376,-14807,-0.01955,-87300,988,0.13177,0.84377,24.3,0.0,0.0,0.0,0.0,0.9051,0.04653,0.55132,0.0,0.49584,0.0,0.06771,0.72626,4.33,0.03073,0.16262,0.01498,0.21963,0.56841
482150207243,0.05945,0.13968,0.08945,-28275,-0.02632,-219000,993,0.28485,0.67334,30.3,0.26515,0.0,0.0,0.05121,0.86168,0.15182,0.55091,0.30769,0.5,0.0,0.19149,0.10931,3.44,0.0,0.20704,0.1864,0.08438,0.56836
481130169023,0.4,0.22059,0.03325,-15390,-0.05515,-100600,1403,0.40987,0.63529,21.0,0.52893,0.00452,0.18733,0.0,0.65339,0.20225,0.44163,0.21324,0.51597,0.0,0.1254,0.25735,4.06,0.0,0.27179,0.21622,0.0688,0.5683
480850316271,0.05527,0.28939,0.03266,-30829,-0.1,-256000,1387,0.23659,0.84762,40.3,0.04096,0.0,0.00723,0.32335,0.09659,0.09449,0.58058,0.10909,0.39464,0.0,0.0,0.07879,2.93,0.0,0.08032,0.19092,0.0,0.56825
480019508002,0.36016,0.20739,0.02395,-20810,-0.03551,-157000,837,0.01878,0.82562,26.3,0.67742,0.00402,0.38162,0.04158,0.10597,0.0,0.61368,0.28125,0.59509,0.0,0.06631,0.64489,2.11,0.07528,0.14845,0.39877,0.0,0.56819
481130181113,0.00741,0.30643,0.0,-26738,-0.04283,-166700,1313,0.15642,0.76296,40.7,0.56957,0.0,0.17619,0.02169,0.44868,0.0,0.54127,0.23723,0.44793,0.0,0.0,0.14333,3.11,0.01647,0.22733,0.10212,0.15167,0.56814
480291809015,0.05747,0.35955,0.04991,-19227,-0.0,-112200,1286,0.09199,0.74922,32.9,0.0,0.00209,0.0,0.0,0.83072,0.10938,0.50993,0.09738,0.47082,0.0,0.02909,0.11985,3.58,0.08989,0.17919,0.17704,0.03307,0.56809
484391055021,0.07227,0.47593,0.01835,-22375,-0.03148,-160100,1595,0.05925,0.8205,31.1,0.62963,0.0,0.00296,0.0,0.43009,0.0,0.55924,0.3,0.60881,0.0,0.08475,0.36296,3.12,0.02222,0.16649,0.34045,0.09346,0.56803
480291620031,0.17383,0.26909,0.02973,-18687,-0.0,-108800,777,0.32577,0.58307,30.2,0.25818,0.0,0.00634,0.0,0.866,0.09976,0.45632,0.21455,0.52766,0.45172,0.09984,0.25273,4.02,0.03636,0.2,0.27149,0.17702,0.56798
481130165171,0.28038,0.27729,0.10165,-23771,-0.0,-156000,1307,0.17732,0.73153,35.7,0.64085,0.0,0.41779,0.0,0.37411,0.01562,0.50119,0.14847,0.47859,0.0,0.04782,0.47817,2.75,0.04367,0.23023,0.25994,0.09786,0.56792
483750139003,0.05839,0.20144,0.01742,-12825,-0.0,-69600,1058,0.18974,0.74454,19.1,0.51754,0.0,0.37326,0.06287,0.39576,0.09261,0.55989,0.19664,0.58511,0.0,0.06711,0.34532,3.62,0.0,0.22643,0.31738,0.00709,0.56787
483539501001,0.08656,0.44817,0.11189,-27538,-0.0122,-139100,616,0.12601,0.73067,51.3,0.24138,0.00998,0.00249,0.0,0.04863,0.0,0.47007,0.09756,0.37795,0.16516,0.25792,0.25,2.36,0.0122,0.10888,0.14698,0.01312,0.56781
481130121011,0.35075,0.09351,0.03178,-12384,-0.0,-143300,1017,0.07561,0.69231,19.7,0.648,0.0,0.78314,0.0,0.21686,0.04222,0.61457,0.46234,0.60618,0.0,0.09624,0.72208,3.17,0.25195,0.30942,0.28378,0.0,0.56776
481830005014,0.16611,0.57434,0.05736,-64743,-0.24033,-323600,869,0.03873,1.02013,45.1,0.44805,0.0,0.04866,0.05621,0.02517,0.0,0.52936,0.09165,0.41799,0.0,0.07183,0.39919,2.43,0.2057,0.09558,0.07407,0.03439,0.56771
480291801012,0.1398,0.32102,0.04196,-29314,-0.08239,-185200,1308,0.11348,0.74388,38.5,0.71014,0.0,0.0,0.0,0.83469,0.01975,0.54898,0.16761,0.57117,0.0,0.08571,0.2017,2.78,0.09659,0.19371,0.16971,0.07117,0.56765
