TRACT2020,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012
48201522101,0.14779,0.20361,0.03872,-32161,-0.03381,-300900,1016,0.22604,0.75045,32.6,0.59091,0.00363,0.06481,0.04997,0.55724,0.1853,0.55663,0.26446,0.49655,0.0,0.06334,0.60481,2.48,0.11119,0.24773,0.13119,0.06444,0.63238
48299970300,0.03355,0.55193,0.01033,-48429,-0.19654,-412200,848,0.05799,0.92185,58.2,0.62437,0.0,0.0,0.0,0.03532,0.00452,0.51479,0.1334,0.46242,0.05646,0.51362,0.06415,2.31,0.01018,0.05166,0.08873,0.08664,0.63223
48293970600,0.18224,0.3597,0.06957,-23278,-0.02217,-104900,667,0.16414,0.73305,34.5,0.45789,0.00424,0.19864,0.0,0.14339,0.03323,0.49051,0.23275,0.45204,0.15344,0.12977,0.34005,2.73,0.05793,0.20118,0.18839,0.10526,0.63209
48493000600,0.06851,0.36747,0.04329,-30036,-0.07605,-166400,941,0.1226,0.79235,39.8,0.03404,0.0,0.0,0.0,0.40536,0.04075,0.47934,0.02334,0.39777,0.16521,0.10813,0.21611,2.95,0.02259,0.12806,0.16648,0.10279,0.63194
48053960401,0.10575,0.56895,0.0,-41734,-0.04377,-269000,1280,0.07307,0.89212,58.0,0.48611,0.0,0.05926,0.03016,0.10717,0.0,0.48403,0.07514,0.56098,0.14299,0.45377,0.16598,2.33,0.09331,0.09723,0.29171,0.01171,0.63179
48231961000,0.1624,0.41113,0.04385,-20973,-0.00702,-96700,966,0.12979,0.73813,35.1,0.46818,0.01004,0.20252,0.00091,0.14262,0.01065,0.52246,0.19179,0.43332,0.10461,0.04143,0.43436,2.79,0.05457,0.18103,0.20449,0.11652,0.63165
48085031808,0.11766,0.45105,0.05011,-47361,-0.18501,-274600,857,0.07239,0.83372,43.9,0.1838,0.0,0.0,0.05405,0.14719,0.06311,0.52231,0.10331,0.49865,0.0,0.0205,0.0763,2.93,0.02768,0.23555,0.17944,0.08025,0.6315
48201350202,0.21553,0.29698,0.09221,-26908,-0.06722,-147900,1503,0.12266,0.71182,33.3,0.25581,0.00161,0.0895,0.13486,0.62432,0.04921,0.54766,0.17147,0.50277,0.0,0.04954,0.13443,3.42,0.0192,0.21333,0.16166,0.02569,0.63136
48113019024,0.05698,0.29062,0.01531,-31809,-0.06275,-220900,2093,0.23214,0.74824,43.5,0.24525,0.0,0.13008,0.18502,0.25267,0.05087,0.53802,0.13342,0.49462,0.0,0.02133,0.20277,2.91,0.0251,0.18615,0.26465,0.04902,0.63121
48167724800,0.12418,0.36043,0.09762,-43734,-0.10276,-185400,1182,0.18034,0.84168,46.5,0.51579,0.0,0.23747,0.00073,0.37182,0.05727,0.54321,0.22086,0.50347,0.00094,0.38491,0.4954,2.11,0.15031,0.18301,0.27462,0.06935,0.63106
48149970400,0.06639,0.45316,0.0,-30834,-0.05829,-164600,1006,0.11421,0.80005,50.8,0.24372,0.0,0.13278,0.0,0.14627,0.0166,0.4681,0.06801,0.50644,0.28527,0.25259,0.09924,2.67,0.02845,0.0874,0.15949,0.11136,0.63092
48223950100,0.13216,0.40614,0.03902,-25429,-0.01805,-118400,810,0.11038,0.74859,38.8,0.23786,0.00629,0.01126,0.01656,0.07519,0.0076,0.5048,0.08664,0.42555,0.28151,0.16377,0.1083,2.72,0.03069,0.14442,0.13959,0.11083,0.63077
48177000200,0.12932,0.37449,0.0351,-28286,-0.07825,-132100,633,0.20275,0.72313,41.7,0.27964,0.0,0.07637,0.00519,0.36559,0.04438,0.47505,0.13211,0.44765,0.28367,0.14509,0.25508,2.75,0.06148,0.11084,0.13886,0.07764,0.63062
48347950700,0.39034,0.26469,0.13636,-17598,-0.03587,-95900,556,0.24892,0.67687,32.4,0.41995,0.0,0.31876,0.07507,0.3139,0.05814,0.49927,0.10699,0.45679,0.11204,0.2451,0.62894,2.26,0.20779,0.29375,0.26381,0.07018,0.63048
48201320202,0.14655,0.23983,0.09763,-20613,-0.01356,-128700,744,0.25654,0.64409,33.4,0.40467,0.01447,0.0431,0.24015,0.61176,0.13951,0.504,0.17627,0.52301,0.0,0.1696,0.64661,2.75,0.12458,0.28756,0.17812,0.08727,0.63033
48113012212,0.17673,0.11979,0.27264,-19097,-0.0,-195000,888,0.3816,0.54193,29.1,0.16241,0.0,0.0989,0.00401,0.70347,0.19223,0.4437,0.1374,0.3301,0.0,0.0,0.51086,3.51,0.0,0.34247,0.39764,0.12284,0.63018
48061012517,0.17949,0.22535,0.02379,-24727,-0.01491,-147500,1346,0.06861,0.73521,28.4,0.42857,0.0,0.0,0.0,0.9664,0.1646,0.51149,0.1947,0.5,0.0,0.0,0.15907,2.88,0.00911,0.28059,0.11924,0.04216,0.63004
48441013501,0.02408,0.5514,0.03772,-39355,-0.14953,-154400,650,0.03639,0.83221,49.0,0.37026,0.0,0.00118,0.0,0.03277,0.00121,0.47888,0.13435,0.44742,0.11909,0.19093,0.0736,2.96,0.04206,0.15397,0.18547,0.0717,0.62989
48113013011,0.19959,0.05692,0.06982,-17951,-0.0,-239600,907,0.32741,0.67183,28.4,0.57858,0.0,0.32112,0.01889,0.55212,0.15671,0.53914,0.17188,0.49871,0.00544,0.1873,0.96484,2.45,0.04464,0.37217,0.26833,0.15056,0.62974
48053960101,0.04202,0.39417,0.05004,-28789,-0.0519,-165300,627,0.16528,0.72649,42.3,0.19287,0.0,0.0,0.00449,0.25862,0.02928,0.44259,0.04606,0.42941,0.28137,0.1723,0.1277,2.86,0.03149,0.17759,0.24737,0.19848,0.6296
48409010900,0.11216,0.32161,0.05615,-27898,-0.02457,-112500,1068,0.13106,0.73907,35.4,0.2641,0.0,0.0,0.00165,0.61803,0.02596,0.51966,0.15522,0.43351,0.33878,0.20892,0.22613,3.05,0.02624,0.14701,0.1741,0.09449,0.62945
48361020200,0.24367,0.39705,0.08265,-21097,-0.0,-65300,770,0.11195,0.75267,41.0,0.82303,0.0,0.78708,0.0,0.01432,0.00124,0.54676,0.31292,0.47799,0.022,0.19441,0.43469,2.39,0.07601,0.16553,0.28129,0.08597,0.6293
48303010302,0.14064,0.44031,0.02619,-32485,-0.05696,-137700,914,0.14426,0.76937,44.7,0.32872,0.0,0.00729,0.0,0.25661,0.0359,0.50729,0.12705,0.42629,0.21031,0.07685,0.24973,2.4,0.04272,0.09298,0.14243,0.14044,0.62916
48133950202,0.19918,0.29528,0.08275,-28453,-0.04281,-126000,811,0.10259,0.80008,40.7,0.1798,0.00359,0.02874,0.00676,0.23035,0.08497,0.50993,0.08123,0.44239,0.10973,0.35298,0.2371,2.49,0.05049,0.17952,0.15217,0.03587,0.62901
48477170201,0.09385,0.4058,0.05648,-27209,-0.02093,-124700,652,0.16632,0.75664,40.9,0.42169,0.0,0.26342,0.06519,0.18378,0.06555,0.52419,0.16103,0.50748,0.0378,0.14639,0.38889,2.55,0.13285,0.06805,0.23292,0.00976,0.62886
48029171913,0.08758,0.355,0.08135,-23546,-0.03888,-116800,1162,0.15797,0.69169,31.5,0.37991,0.00733,0.08472,0.01287,0.74209,0.0719,0.47274,0.23008,0.47536,0.0,0.02182,0.29764,3.57,0.04079,0.20161,0.22682,0.03425,0.62872
48407200104,0.16899,0.47447,0.06305,-17100,-0.05106,-71200,642,0.15305,0.63943,30.9,0.21718,0.0,0.05656,0.0,0.16899,0.02561,0.4439,0.10651,0.45152,0.34739,0.28508,0.31602,3.78,0.05282,0.24395,0.25398,0.15195,0.62857
48029171920,0.12208,0.20612,0.05658,-20357,-0.02788,-131400,1260,0.20835,0.65173,31.2,0.3655,0.0,0.1085,0.01758,0.7158,0.05265,0.49892,0.21527,0.44083,0.01257,0.01751,0.26188,3.8,0.01782,0.2172,0.27106,0.10661,0.62842
48277000600,0.26408,0.25307,0.05357,-16996,-0.0,-46200,731,0.28661,0.62077,36.1,0.71429,0.00176,0.19261,0.0,0.20599,0.01408,0.49155,0.2238,0.43888,0.06088,0.19406,0.54391,2.68,0.18697,0.31831,0.1895,0.12715,0.62828
48337950502,0.10279,0.33005,0.0,-26959,-0.0,-128300,951,0.06473,0.82143,42.5,0.1032,0.0074,0.00828,0.0,0.03179,0.0084,0.55357,0.03169,0.45076,0.04845,0.11337,0.17596,2.51,0.06776,0.06794,0.06534,0.18939,0.62813
48095950300,0.17527,0.48402,0.0136,-22167,-0.03539,-107700,633,0.30808,0.62028,46.1,0.35338,0.0053,0.01856,0.00364,0.40126,0.17169,0.36282,0.0879,0.56015,0.20434,0.47197,0.18607,2.34,0.0411,0.06573,0.17293,0.10526,0.62799
48355003700,0.09926,0.37573,0.05356,-30240,-0.00921,-142600,1090,0.14335,0.72927,40.6,0.21198,0.0,0.0,0.00059,0.71293,0.00686,0.51174,0.0954,0.43843,0.0468,0.06786,0.29121,2.81,0.07113,0.14205,0.10323,0.19341,0.62784
48039661300,0.26722,0.36168,0.07191,-20392,-0.01134,-112500,984,0.22882,0.6751,37.1,0.52778,0.0,0.0361,0.0,0.50539,0.05396,0.45851,0.19728,0.44215,0.14142,0.19526,0.50227,2.73,0.04989,0.25353,0.24277,0.05475,0.62769
48347950402,0.17748,0.27786,0.00502,-34645,-0.12853,-163200,771,0.11483,0.81947,38.6,0.37616,0.0,0.01858,0.0086,0.20521,0.04089,0.59983,0.20282,0.53371,0.10714,0.18523,0.28826,2.68,0.04012,0.06767,0.17769,0.09326,0.62755
48485013600,0.12232,0.34299,0.00528,-26079,-0.00519,-83500,1043,0.10231,0.82634,39.1,0.35261,0.00531,0.0,0.0,0.11376,0.0,0.52336,0.1263,0.51062,0.11433,0.08218,0.20285,2.34,0.03157,0.07733,0.1783,0.0975,0.6274
48157675102,0.13104,0.24621,0.10274,-26486,-0.01448,-157000,1042,0.28562,0.67621,36.6,0.37962,0.0,0.08592,0.0,0.67791,0.07763,0.50874,0.25103,0.45025,0.00333,0.03398,0.41517,2.78,0.06138,0.14144,0.19066,0.02779,0.62725
48465950701,0.1,0.34019,0.0,-26677,-0.02421,-170500,780,0.24486,0.63819,34.9,0.21184,0.01535,0.0,0.0,0.77835,0.07403,0.47126,0.03269,0.42742,0.05964,0.12034,0.29298,3.07,0.09443,0.15235,0.16129,0.16667,0.62711
48201550800,0.16992,0.2687,0.07727,-21210,-0.0137,-120400,1238,0.25862,0.61639,30.2,0.37953,0.0,0.41803,0.03033,0.45219,0.11111,0.49891,0.24868,0.45422,0.0,0.03262,0.29926,3.86,0.0274,0.18142,0.18012,0.05783,0.62696
48361020900,0.21453,0.39543,0.0541,-27165,-0.0554,-88800,871,0.10302,0.75672,38.3,0.44235,0.0,0.53954,0.01423,0.07907,0.01735,0.55008,0.19321,0.51951,0.0,0.22863,0.47853,2.6,0.17867,0.29099,0.23517,0.06467,0.62681
48029171801,0.13204,0.26772,0.07191,-26432,-0.04837,-103300,859,0.19544,0.68783,37.1,0.2785,0.0,0.01364,0.01399,0.76845,0.07819,0.50157,0.13217,0.44956,0.05321,0.10743,0.32733,3.22,0.03318,0.13834,0.31598,0.08031,0.62667
48157670803,0.1005,0.16049,0.0345,-29612,-0.11214,-188000,2046,0.30355,0.69086,30.7,0.13374,0.0,0.58742,0.0,0.40905,0.06115,0.55157,0.0607,0.39989,0.12356,0.136,0.3323,3.49,0.0,0.17543,0.21387,0.23594,0.62652
48339694208,0.0684,0.47942,0.01971,-34120,-0.00549,-193800,1506,0.0645,0.83506,45.4,0.08795,0.00375,0.0173,0.02826,0.10352,0.03363,0.5297,0.0535,0.49397,0.0,0.11475,0.06379,2.37,0.00206,0.07901,0.10626,0.08099,0.62637
48331950401,0.22951,0.4,0.06623,-23649,-0.04,-99000,786,0.15537,0.74451,33.4,0.56776,0.0,0.04619,0.00855,0.46735,0.0259,0.45138,0.18041,0.45908,0.11714,0.11424,0.36653,2.85,0.05469,0.17479,0.13718,0.09743,0.62623
48201253202,0.22324,0.19871,0.09281,-19664,-0.00836,-89100,1048,0.23718,0.71392,32.0,0.57005,0.0,0.14253,0.02554,0.54074,0.18844,0.50651,0.28167,0.46547,0.33014,0.12246,0.61608,2.52,0.00772,0.15658,0.311,0.04962,0.62608
48005000201,0.1379,0.25326,0.04926,-22870,-0.0,-117900,791,0.13975,0.73017,44.8,0.19723,0.0,0.01515,0.0,0.20606,0.0638,0.4998,0.1027,0.42573,0.27866,0.12756,0.23412,2.18,0.01218,0.27581,0.22366,0.08722,0.62593
48321730700,0.09391,0.3171,0.12277,-24457,-0.04245,-117000,761,0.20671,0.69004,34.4,0.21174,0.0,0.01398,0.0,0.33048,0.01241,0.4894,0.06991,0.39142,0.28164,0.25175,0.14669,2.77,0.05306,0.15239,0.1689,0.11796,0.62579
48113007805,0.15556,0.52946,0.01497,-49288,-0.07364,-223600,1223,0.06686,0.94076,53.9,0.38235,0.0,0.21272,0.0,0.2175,0.00673,0.56262,0.06186,0.42553,0.01006,0.0892,0.48601,1.85,0.21576,0.08588,0.06788,0.0152,0.62564
48149970301,0.10151,0.29587,0.0,-32516,-0.0,-290400,735,0.06383,0.8537,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.54722,0.0,0.45934,0.0,0.05217,0.1078,2.28,0.11009,0.13769,0.09451,0.04176,0.62549
48439113408,0.11883,0.39376,0.0233,-27348,-0.01871,-160600,1184,0.11824,0.77188,40.3,0.34935,0.00871,0.13366,0.01663,0.23347,0.03363,0.54,0.09017,0.47311,0.0,0.11352,0.29784,2.42,0.03309,0.17188,0.2685,0.01698,0.62535
48349970800,0.25942,0.15737,0.10673,-18934,-0.01992,-96500,778,0.2543,0.65525,31.0,0.4,0.00161,0.12045,0.00321,0.33137,0.12456,0.46253,0.15936,0.51169,0.0,0.22171,0.41434,3.23,0.08765,0.33718,0.27662,0.04286,0.6252
48091310608,0.12905,0.46797,0.02985,-28418,-0.08516,-83300,797,0.10727,0.71894,45.9,0.34884,0.00029,0.0,0.0,0.28392,0.03169,0.48443,0.11797,0.44965,0.57248,0.21376,0.14531,2.74,0.04375,0.16881,0.21958,0.09301,0.62505
48113016517,0.15368,0.32489,0.09539,-19652,-0.0,-140600,1300,0.15984,0.70216,33.4,0.54148,0.0,0.38683,0.00661,0.42763,0.07941,0.52943,0.22421,0.50125,0.0,0.03974,0.53366,3.18,0.0803,0.23023,0.28136,0.07546,0.62491
48041000104,0.09746,0.28909,0.07634,-33219,-0.07424,-210900,909,0.15962,0.77217,39.6,0.32547,0.0,0.08338,0.0,0.28915,0.02548,0.5446,0.21682,0.47479,0.2722,0.02748,0.14192,2.58,0.00066,0.11796,0.16647,0.13892,0.62476
48157672703,0.06609,0.26214,0.02937,-24293,-0.05825,-209500,1759,0.14719,0.71912,31.7,0.24,0.0,0.10862,0.51125,0.22944,0.12098,0.55812,0.19175,0.46672,0.03178,0.05113,0.26845,4.14,0.01165,0.17026,0.206,0.04914,0.62462
48201532504,0.05851,0.14788,0.06266,-28577,-0.06875,-149600,1224,0.29736,0.64056,32.5,0.23717,0.0,0.0676,0.10956,0.67133,0.13121,0.48928,0.17826,0.38313,0.0,0.05155,0.21263,3.43,0.11591,0.22867,0.22387,0.02692,0.62447
48029131616,0.06528,0.29447,0.05308,-25847,-0.01752,-159800,1574,0.19103,0.6977,40.0,0.32689,0.0,0.20728,0.03348,0.43449,0.09314,0.49352,0.16577,0.46991,0.0,0.03761,0.19272,3.48,0.01752,0.17517,0.24938,0.07378,0.62432
48441010700,0.17044,0.29437,0.04041,-19909,-0.02103,-50600,876,0.23293,0.64946,28.5,0.33333,0.0,0.0184,0.0,0.64282,0.06547,0.43919,0.14634,0.45552,0.0,0.15374,0.35744,3.17,0.00841,0.23931,0.22242,0.13345,0.62418
48213951403,0.0373,0.3854,0.22892,-28421,-0.01152,-58400,1340,0.15546,0.78024,46.7,0.48908,0.0,0.0,0.0,0.0005,0.02212,0.49546,0.15365,0.57528,0.41083,0.37818,0.1242,2.54,0.03585,0.10736,0.41903,0.04688,0.62403
48181000306,0.03392,0.49505,0.02587,-28634,-0.03053,-150700,1383,0.03269,0.82281,54.0,0.22043,0.02598,0.0,0.0,0.07254,0.0,0.50559,0.05281,0.55851,0.32944,0.32667,0.19802,2.29,0.0,0.21364,0.22324,0.03485,0.62388
48201240802,0.15161,0.1679,0.04926,-21191,-0.02929,-157700,1300,0.219,0.70226,29.3,0.4632,0.0,0.40351,0.00177,0.4274,0.04473,0.5472,0.32054,0.4749,0.00822,0.09451,0.45668,3.26,0.05487,0.25856,0.14631,0.05423,0.62374
48439114203,0.1136,0.35113,0.05602,-27250,-0.03491,-158900,895,0.17183,0.7359,40.0,0.51543,0.00497,0.00106,0.00106,0.1121,0.00951,0.52199,0.17248,0.45867,0.27225,0.21893,0.23357,2.89,0.06468,0.14331,0.09072,0.06825,0.62359
48451000802,0.15109,0.35707,0.0358,-22362,-0.0,-90500,1296,0.14956,0.76951,30.3,0.38876,0.00366,0.05011,0.01041,0.47601,0.0224,0.50877,0.20738,0.40838,0.00635,0.05963,0.41996,2.7,0.03638,0.12754,0.13089,0.04046,0.62344
48339693501,0.02389,0.37996,0.05919,-33462,-0.05482,-149000,969,0.19883,0.83087,41.8,0.22656,0.0,0.04351,0.01314,0.15681,0.01671,0.51478,0.05482,0.49503,0.0,0.27235,0.59735,2.14,0.09074,0.16549,0.16556,0.0,0.6233
48331950800,0.05068,0.46942,0.03093,-32574,-0.04628,-128700,821,0.09427,0.78179,41.5,0.16923,0.0113,0.04745,0.0,0.15913,0.00989,0.51097,0.03802,0.39858,0.16156,0.09499,0.22231,2.56,0.0595,0.11717,0.10709,0.17163,0.62315
48497150104,0.08098,0.30874,0.00609,-32803,-0.14836,-305600,1038,0.17902,0.7306,36.2,0.08455,0.00493,0.0,0.0,0.36958,0.10768,0.53569,0.04411,0.49337,0.205,0.08376,0.08099,3.09,0.02566,0.13133,0.1898,0.03265,0.623
48201522102,0.17762,0.15718,0.05719,-23634,-0.05998,-277500,1496,0.3426,0.58042,28.3,0.5551,0.0,0.05512,0.0253,0.65339,0.24357,0.44115,0.19058,0.4399,0.0,0.08351,0.48671,3.84,0.02126,0.36802,0.23223,0.23558,0.62286
48037011302,0.26559,0.41909,0.04311,-23208,-0.01798,-96600,589,0.11756,0.72535,42.5,0.44211,0.00201,0.03169,0.0,0.14588,0.0,0.50453,0.10373,0.35824,0.29132,0.14031,0.15353,2.75,0.00415,0.09205,0.20879,0.01758,0.62271
48183000800,0.24179,0.26849,0.06925,-19466,-0.0,-108400,860,0.18795,0.71218,29.3,0.4948,0.00298,0.11703,0.00938,0.38282,0.05902,0.4598,0.19689,0.32143,0.1526,0.13839,0.38154,3.12,0.09986,0.22042,0.09449,0.08966,0.62256
48303010601,0.2199,0.36364,0.09912,-23392,-0.08056,-87500,857,0.10515,0.79415,31.4,0.35305,0.00425,0.08904,0.0,0.40545,0.0,0.51951,0.14856,0.47842,0.08204,0.12597,0.34368,2.9,0.01626,0.08221,0.16839,0.02432,0.62242
48201543010,0.07429,0.02253,0.06202,-19165,-0.0,-143400,1707,0.18574,0.67109,24.8,0.23753,0.0,0.26289,0.01097,0.58776,0.0525,0.57121,0.19228,0.44963,0.04023,0.0,0.27675,4.18,0.0,0.30735,0.17036,0.09646,0.62227
48379950200,0.14856,0.39421,0.0588,-23846,-0.00557,-128600,750,0.11903,0.73249,39.7,0.43034,0.01099,0.02198,0.00177,0.10512,0.00522,0.49583,0.14922,0.5039,0.26184,0.18215,0.25111,3.14,0.03396,0.18153,0.17838,0.10933,0.62212
48051970400,0.09369,0.36542,0.0478,-37110,-0.05559,-84500,819,0.16792,0.74767,43.8,0.38208,0.0,0.0942,0.0,0.21377,0.04016,0.51061,0.13017,0.40747,0.47678,0.21249,0.16881,2.62,0.02237,0.14855,0.07356,0.1115,0.62198
48453044900,0.23485,0.22793,0.04362,-26193,-0.0375,-210700,1159,0.19636,0.66413,32.8,0.42771,0.0,0.08999,0.03662,0.74328,0.15538,0.52388,0.17976,0.44519,0.35906,0.01371,0.29551,3.22,0.07533,0.21198,0.19816,0.0619,0.62183
48321730203,0.07073,0.35796,0.14207,-25679,-0.0,-125100,853,0.02264,0.76566,42.2,0.0,0.0,0.05113,0.0,0.37793,0.0,0.56029,0.15505,0.40323,0.14607,0.28015,0.11863,2.44,0.04162,0.13143,0.25161,0.18495,0.62168
48043950300,0.16185,0.28911,0.04644,-31124,-0.0554,-192200,718,0.16751,0.79608,42.0,0.07705,0.0,0.00235,0.03392,0.42513,0.02216,0.5273,0.0703,0.49874,0.15763,0.15566,0.49907,2.14,0.07775,0.22297,0.17212,0.02813,0.62154
48201550305,0.06855,0.26013,0.0641,-26217,-0.0,-120300,1192,0.16368,0.70544,36.2,0.49725,0.0,0.39736,0.00503,0.45395,0.1104,0.58692,0.31773,0.60514,0.0,0.05607,0.32673,2.86,0.09361,0.1292,0.25201,0.03531,0.62139
48441013602,0.04578,0.42415,0.00387,-28577,-0.10062,-102900,975,0.08017,0.75695,44.1,0.03401,0.02725,0.01199,0.00054,0.03597,0.00223,0.46104,0.01084,0.26943,0.15145,0.28062,0.18421,2.84,0.03715,0.30425,0.04534,0.18264,0.62125
48017950102,0.10297,0.18463,0.00376,-23832,-0.00991,-82800,550,0.26349,0.63844,33.5,0.37247,0.0,0.0,0.0,0.63349,0.13558,0.43288,0.13259,0.39955,0.17541,0.3061,0.22677,3.25,0.00743,0.22235,0.04003,0.03248,0.6211
48485010700,0.26871,0.2986,0.1367,-17711,-0.0,-56200,790,0.09314,0.70662,31.6,0.47847,0.00779,0.12938,0.0,0.39939,0.02933,0.51969,0.07734,0.46909,0.04144,0.27209,0.58324,2.48,0.11278,0.43228,0.33616,0.105,0.62095
48215022706,0.39142,0.37183,0.02567,-31298,-0.08873,-39200,757,0.13891,0.74697,34.3,0.68421,0.00054,0.0,0.04802,0.7672,0.09614,0.50931,0.3507,0.51054,0.54895,0.27217,0.62183,2.61,0.08451,0.23145,0.38933,0.03689,0.62081
48439106507,0.10016,0.42234,0.0966,-36021,-0.02725,-213100,1202,0.11442,0.90603,35.9,0.51196,0.0,0.16971,0.03688,0.15504,0.02073,0.5456,0.11081,0.53892,0.0,0.09606,0.63124,2.27,0.15259,0.11779,0.15483,0.07271,0.62066
48455950100,0.10773,0.41856,0.037,-31417,-0.03977,-80800,727,0.13395,0.77533,51.0,0.19481,0.0,0.06207,0.0,0.06288,0.0,0.48899,0.03693,0.48511,0.37799,0.3165,0.13163,2.36,0.01042,0.10773,0.15946,0.05091,0.62051
48485013502,0.07884,0.44878,0.04353,-28639,-0.03148,-114200,871,0.08866,0.79893,41.9,0.26765,0.01358,0.02085,0.0044,0.11039,0.00247,0.52726,0.06097,0.47665,0.07598,0.08963,0.29285,2.61,0.04048,0.09228,0.19521,0.05669,0.62037
48113014408,0.16797,0.16179,0.06687,-27029,-0.03331,-188500,1119,0.23652,0.67377,34.5,0.47184,0.00498,0.15826,0.12011,0.5013,0.20507,0.52452,0.21142,0.44272,0.1835,0.05946,0.47179,2.86,0.01835,0.28098,0.17115,0.10726,0.62022
48113016531,0.07089,0.22754,0.0,-24302,-0.02539,-164600,1313,0.09781,0.79594,30.3,0.46542,0.0,0.36252,0.01112,0.45343,0.04129,0.60578,0.32129,0.58387,0.0,0.11188,0.44141,3.51,0.01758,0.08952,0.12362,0.02786,0.62007
48201320902,0.15889,0.1617,0.00774,-29780,-0.1166,-109900,1181,0.15332,0.62727,35.6,0.31873,0.0,0.00285,0.00959,0.89865,0.21326,0.48548,0.17362,0.38303,0.02253,0.05471,0.24511,3.28,0.00936,0.41187,0.22706,0.26743,0.61993
48121021619,0.09808,0.1038,0.01286,-19948,-0.0,-170832,1315,0.24169,0.68773,29.2,0.32273,0.0,0.03146,0.03317,0.71547,0.08741,0.51959,0.1798,0.48013,0.44802,0.10974,0.47451,3.24,0.02966,0.23306,0.26971,0.1342,0.61978
48201312800,0.54361,0.2119,0.18391,-8863,-0.01451,-187500,246,0.15962,0.75445,21.0,0.98031,0.0,0.6678,0.05373,0.13432,0.00698,0.6277,0.39042,0.63803,0.0,0.06003,0.86212,2.36,0.50218,0.15059,0.26761,0.00704,0.61963
48201454302,0.06299,0.3476,0.02417,-24492,-0.02901,-150500,1177,0.13759,0.72551,41.6,0.13839,0.00016,0.23606,0.10079,0.37591,0.10454,0.48472,0.13885,0.47494,0.0,0.02953,0.21065,3.02,0.03329,0.1674,0.19458,0.02712,0.61949
48113016535,0.1042,0.32568,0.11917,-29228,-0.01554,-169500,1091,0.11629,0.80946,47.3,0.48562,0.0,0.19153,0.0,0.37579,0.02491,0.52531,0.2302,0.42706,0.0,0.10884,0.35751,2.23,0.02591,0.1568,0.23815,0.02743,0.61934
48157672905,0.0,0.07996,0.03461,-31843,-0.0,-188100,1677,0.14688,0.77319,38.4,0.15823,0.0,0.22818,0.34555,0.25622,0.12239,0.60287,0.19309,0.62005,0.0,0.05739,0.0577,3.32,0.0,0.15992,0.27162,0.00808,0.61919
48167721702,0.1923,0.26438,0.03026,-16356,-0.02815,-125100,969,0.25316,0.62806,20.0,0.52715,0.0,0.0,0.04347,0.59367,0.18851,0.43466,0.22889,0.52705,0.41544,0.07264,0.50428,4.45,0.0,0.19945,0.24965,0.03467,0.61905
48067950102,0.17934,0.41361,0.08176,-27142,-0.06714,-56600,1084,0.14896,0.71493,46.5,0.13804,0.0,0.07606,0.0,0.00663,0.0,0.5171,0.0,0.39269,0.41634,0.12255,0.05461,2.57,0.0,0.09351,0.14995,0.12465,0.6189
48259970101,0.05984,0.27601,0.02585,-39287,-0.06936,-255300,1019,0.1612,0.78702,40.4,0.13265,0.0,0.0,0.0,0.4143,0.05524,0.55984,0.04046,0.49131,0.01577,0.22072,0.2211,2.84,0.0,0.1354,0.10704,0.07594,0.61875
48277000200,0.16354,0.41642,0.04707,-27995,-0.04216,-150600,599,0.14087,0.754,40.9,0.5,0.0,0.05681,0.0,0.10673,0.01813,0.48511,0.12426,0.47892,0.22512,0.1592,0.18417,2.68,0.01479,0.13514,0.10602,0.04277,0.61861
48309003401,0.15122,0.4043,0.0,-30794,-0.06022,-169300,775,0.14027,0.72817,54.0,0.27586,0.0,0.0045,0.0,0.12241,0.05571,0.49595,0.06237,0.40806,0.2537,0.13889,0.15699,2.36,0.02366,0.17372,0.20841,0.08581,0.61846
48135002701,0.07062,0.17418,0.03328,-34562,-0.11443,-152600,1071,0.32598,0.625,31.0,0.20226,0.0,0.04858,0.0,0.74405,0.07356,0.48187,0.13823,0.36142,0.51096,0.03799,0.21468,3.48,0.0,0.26943,0.06825,0.08902,0.61832
48423001702,0.10508,0.26356,0.06687,-26489,-0.02364,-135700,713,0.25099,0.65469,39.8,0.2236,0.00701,0.07096,0.01085,0.52633,0.14687,0.45537,0.10431,0.4523,0.37735,0.20552,0.21349,3.08,0.02364,0.13718,0.16469,0.06455,0.61817
48113018111,0.15005,0.27356,0.06949,-23514,-0.02241,-163000,1300,0.23297,0.66029,30.7,0.46004,0.00301,0.26891,0.00618,0.46776,0.06869,0.50316,0.23128,0.41426,0.0,0.00608,0.3459,3.38,0.081,0.22733,0.15642,0.09189,0.61802
48201423201,0.08532,0.27203,0.07093,-26787,-0.03855,-151900,1390,0.1155,0.73157,36.0,0.40943,0.0,0.15868,0.10678,0.41157,0.07322,0.54909,0.11123,0.50784,0.01858,0.00765,0.28524,3.32,0.01432,0.24372,0.12815,0.04908,0.61788
