TRACT2020,ALAND,AWATER,U202020010,U202020013,U202020020,U202020031,U202020033,U202020040,U202020070,U202021010,U202030020,U202030030,U202033010,U202060021,U202060022,U202060023,U202060024,U202062010,U202065010,U202065015,U202065017,U202070010,U202070030,U202070040,U202070060,U202072010,U202020050,U202081021,U202081022,U202090012,C202010020,C202010030,C202010040,C202020010,C202020020,C202020031,C202020050,C202021010,C202030010,C202033010,C202033020,C202060010,C202062010,C202070010,C202070020,C202070050,C202070055,C202072010,C202081010,C202090011,C202090012,C202090021,C202090022,C202090031,C202090032,C202090091,C202090092,C202091011,C202091012,C202092023,H202010020,H202010030,H202020010,H202020012,H202020020,H202020040,H202021010,H202030011,H202033010,H202033025,H202060010,H202062010,H202070010,H202070020,H202070030,H202070040,H202070070,H202072010,H202072020,H202081011,H202090012,H202090093,H202091012,H202091093,H202092021,SETX,FIPSCNTY,airsite_tract,airsite_name
48339692501,36031466,103599,0.18774,0.27534,0.04382,-27837.0,-0.05556,-97400.0,935.0,0.32127,0.67115,31.4,0.33183,0.0,0.0,0.0,0.55782,0.12594,0.48329,0.17705,0.42631,0.61292,0.16684,0.25397,3.18,0.0464,0.38782,0.24062,0.14698,79.31099999999999,5206.0,1638.0,1966.0,0.336,0.044,0.213,0.388,0.321,0.109,0.074,0.262,0.565,0.126,0.613,0.0,0.0,0.06,0.046,0.126,0.7841,68.05,0.7753,0.6961,0.8077,0.7049,4.0,2.0,4.0,3.0,0.0,5206.0,1638.0,0.18774,0.0409,0.04382,97400.0,0.32127,0.1978,0.13492,0.07876,0.56473,0.12594,0.61292,0.0,0.16684,0.28256,0.68616,0.0464,0.0,0.14408,69.19999999999999,0.608,3.0,3.0,1.0,0.0,48339,0.0,
48339692605,7857355,0,0.16893,0.11744,0.05463,-23386.0,-0.0,-119500.0,1092.0,0.24549,0.52155,25.7,0.50514,0.0,0.0,0.00991,0.48191,0.06487,0.40885,0.17939,0.42648,0.50625,0.1325,0.49712,3.13,0.0,0.18253,0.22337,0.10996,26.505000000000003,4339.0,1388.0,1600.0,0.267,0.055,0.189,0.183,0.245,0.044,0.157,0.256,0.551,0.065,0.506,0.0,0.126,0.116,0.0,0.056,0.7315,55.53,0.7156,0.5584,0.743,0.5631,3.0,1.0,3.0,3.0,1.0,4339.0,1388.0,0.16893,0.0,0.05463,119500.0,0.24549,0.10663,0.21254,0.06914,0.55059,0.06487,0.50625,0.0,0.1325,0.36552,0.56438,0.0,0.0,0.02305,34.699999999999996,0.41,2.0,2.0,1.0,0.0,48339,0.0,
48339693901,30020144,42848,0.13617,0.35509,0.05102,-31442.0,-0.04874,-185300.0,1044.0,0.19107,0.75434,30.7,0.28571,0.0,0.08991,0.00152,0.34867,0.0699,0.4904,0.14795,0.32412,0.10763,0.1229,0.46388,2.86,0.10792,0.2231,0.19048,0.03994,60.806000000000004,3281.0,1149.0,1310.0,0.257,0.051,0.403,0.223,0.191,0.145,0.085,0.298,0.444,0.07,0.108,0.0,0.092,0.037,0.108,0.12,0.892,75.77000000000001,0.9063,0.8052,0.8856,0.7419,1.0,0.0,4.0,4.0,1.0,3281.0,1149.0,0.13617,0.05048,0.05102,185300.0,0.19107,0.302,0.12533,0.11917,0.44438,0.0699,0.10763,0.0,0.1229,0.3377,0.51908,0.10792,0.0,0.18016,79.60000000000001,0.677,4.0,4.0,1.0,0.0,48339,0.0,
48339694105,16505168,108399,0.11431,0.33886,0.0858,-20408.0,-0.02666,-92400.0,966.0,0.23961,0.66167,41.3,0.36673,0.0,0.12849,0.0,0.35007,0.0863,0.48221,0.10545,0.49385,0.37867,0.08161,0.33768,3.02,0.01777,0.18667,0.32172,0.04959,65.084,5199.0,1688.0,1838.0,0.27,0.086,0.273,0.187,0.24,0.153,0.055,0.192,0.479,0.086,0.379,0.019,0.077,0.048,0.018,0.088,0.8554,72.32,0.864,0.7614,0.8757,0.745,2.0,1.0,4.0,3.0,0.0,5199.0,1688.0,0.11431,0.01777,0.0858,92400.0,0.23961,0.30509,0.10841,0.02597,0.47855,0.0863,0.37867,0.01904,0.08161,0.33941,0.84168,0.01777,0.0,0.11671,54.7,0.521,3.0,3.0,1.0,0.0,48339,0.0,
48339694001,46048833,74278,0.07459,0.211,0.01007,-31140.0,-0.04961,-178300.0,1189.0,0.16482,0.57602,38.8,0.23919,0.01518,0.0006,0.01598,0.22717,0.01365,0.45994,0.07053,0.422,0.23138,0.05587,0.08488,2.99,0.01136,0.12867,0.19103,0.07234,30.242,5005.0,1673.0,1772.0,0.137,0.01,0.126,0.129,0.165,0.082,0.088,0.308,0.259,0.014,0.231,0.0,0.0,0.041,0.011,0.072,0.3538,21.990000000000002,0.3468,0.2409,0.3686,0.2269,2.0,0.0,2.0,1.0,0.0,5005.0,1673.0,0.07459,0.00179,0.01007,178300.0,0.16482,0.12134,0.1058,0.03397,0.25894,0.01365,0.23138,0.0,0.05587,0.14246,0.55869,0.01136,0.0,0.04363,6.1,0.205,1.0,1.0,1.0,0.0,48339,0.0,
48339694107,114034495,615940,0.05959,0.30456,0.00046,-48347.0,-0.19061,-326500.0,925.0,0.0074,0.75899,45.5,0.21324,0.0,0.0,0.0,0.0779,0.0,0.51609,0.07459,0.48925,0.19696,0.11976,0.07113,2.53,0.00829,0.3034,0.08002,0.0407,36.366,3697.0,1448.0,1645.0,0.103,0.0,0.142,0.303,0.007,0.203,0.04,0.203,0.088,0.0,0.197,0.007,0.0,0.052,0.008,0.165,0.2829,26.86,0.316,0.3105,0.2873,0.2724,1.0,0.0,2.0,2.0,1.0,3697.0,1448.0,0.05959,0.0,0.00046,326500.0,0.0074,0.28729,0.04006,0.03949,0.08764,0.0,0.19696,0.0073,0.11976,0.0891,0.33556,0.00829,0.0,0.07251,4.1000000000000005,0.174,1.0,1.0,1.0,0.0,48339,0.0,
48339692401,9655865,12094,0.03347,0.37534,0.08776,-26450.0,-0.01748,-165900.0,1051.0,0.07453,0.66634,37.8,0.21352,0.0,0.00663,0.0,0.12889,0.01025,0.48973,0.22631,0.50037,0.32556,0.23234,0.38822,2.74,0.10488,0.16236,0.10589,0.05891,37.963,3018.0,1087.0,1416.0,0.085,0.088,0.211,0.162,0.075,0.114,0.055,0.251,0.136,0.01,0.326,0.012,0.0,0.0,0.105,0.195,0.5768,45.03,0.6142,0.5064,0.5607,0.4363,1.0,1.0,3.0,2.0,0.0,3018.0,1087.0,0.03347,0.0,0.08776,165900.0,0.07453,0.30359,0.0552,0.06262,0.13552,0.01025,0.32556,0.01193,0.23234,0.34909,0.68079,0.10488,0.00224,0.17387,54.300000000000004,0.518,3.0,3.0,1.0,0.0,48339,0.0,
48339692402,7248720,0,0.04934,0.30316,0.01587,-43912.0,-0.05437,-248900.0,1434.0,0.05169,0.74351,39.0,0.05535,0.0,0.07611,0.08251,0.1706,0.02119,0.51414,0.08757,0.47313,0.0,0.08503,0.60204,2.3,0.06401,0.04981,0.09394,0.0129,21.568,8593.0,3734.0,4081.0,0.06,0.016,0.325,0.05,0.052,0.18,0.016,0.221,0.397,0.021,0.0,0.0,0.534,0.028,0.064,0.149,0.377,27.450000000000003,0.3464,0.2794,0.418,0.3046,1.0,1.0,2.0,2.0,1.0,8593.0,3734.0,0.04934,0.0632,0.01587,248900.0,0.05169,0.28548,0.01607,0.04981,0.3966,0.02119,0.0,0.0,0.08503,0.46037,0.21759,0.06401,0.0,0.07793,27.500000000000004,0.371,2.0,2.0,1.0,0.0,48339,0.0,
48339692202,74539248,210068,0.10678,0.33139,0.00646,-25595.0,-0.02112,-186000.0,1088.0,0.22448,0.5608,38.4,0.4597,0.0,0.00297,0.0,0.34246,0.02642,0.42323,0.16169,0.53303,0.37044,0.12156,0.13037,3.19,0.0823,0.28953,0.13463,0.1001,47.018,4383.0,1373.0,1563.0,0.352,0.006,0.125,0.29,0.224,0.122,0.13,0.297,0.357,0.026,0.37,0.0,0.0,0.098,0.082,0.103,0.6952,57.35,0.6984,0.6074,0.7094,0.5827,3.0,1.0,3.0,3.0,1.0,4383.0,1373.0,0.10678,0.01092,0.00646,186000.0,0.22448,0.26875,0.22433,0.01551,0.35661,0.02642,0.37044,0.0,0.12156,0.14625,0.68458,0.0823,0.0,0.05317,37.5,0.426,2.0,2.0,1.0,0.0,48339,0.0,
48339690609,3092210,0,0.03088,0.3272,0.09502,-48496.0,-0.23579,-330200.0,1463.0,0.01352,0.71953,41.5,0.0,0.0,0.0,0.03715,0.10914,0.0,0.51816,0.0,0.48713,0.0,0.02606,0.20067,2.67,0.07079,0.05947,0.10197,0.0,20.19,4792.0,1794.0,1842.0,0.048,0.095,0.206,0.059,0.014,0.153,0.0,0.277,0.146,0.0,0.0,0.0,0.126,0.0,0.071,0.111,0.1327,13.87,0.1402,0.1611,0.1474,0.1535,0.0,0.0,1.0,1.0,1.0,4792.0,1794.0,0.03088,0.02397,0.09502,330200.0,0.01352,0.30491,0.0,0.04821,0.14629,0.0,0.0,0.0,0.02606,0.17654,0.78827,0.07079,0.01493,0.02508,28.599999999999998,0.378,2.0,2.0,1.0,0.0,48339,0.0,
48339692007,5843069,0,0.02718,0.2185,0.02721,-23497.0,-0.01542,-180100.0,1467.0,0.0,0.415,29.9,0.08926,0.0,0.12604,0.00459,0.28526,0.04619,0.37476,0.18767,0.4258,0.0,0.14792,0.28887,3.8,0.0,0.34122,0.34913,0.0,9.200999999999999,5665.0,1492.0,1751.0,0.141,0.027,0.385,0.341,0.0,0.026,0.015,0.322,0.447,0.046,0.0,0.0,0.0,0.031,0.0,0.047,0.1934,14.979999999999999,0.1595,0.1431,0.1841,0.1426,2.0,1.0,1.0,1.0,1.0,5665.0,1492.0,0.02718,0.0,0.02721,180100.0,0.0,0.04625,0.04625,0.01395,0.44678,0.04619,0.0,0.0,0.14792,0.35658,0.60822,0.0,0.0,0.03083,1.4000000000000001,0.104,1.0,1.0,1.0,0.0,48339,0.0,
48339692201,33840325,226415,0.29197,0.27849,0.0,-25022.0,-0.05538,-114100.0,1414.0,0.23695,0.74743,36.2,0.4595,0.0,0.00294,0.0,0.35903,0.03194,0.55384,0.29133,0.4757,0.50068,0.15123,0.35714,3.28,0.01364,0.10083,0.15281,0.13337,69.172,4086.0,1246.0,1468.0,0.395,0.0,0.284,0.101,0.237,0.128,0.168,0.335,0.366,0.032,0.501,0.0,0.0,0.07,0.014,0.176,0.7409,58.47,0.7471,0.6163,0.7353,0.5753,3.0,2.0,3.0,3.0,1.0,4086.0,1246.0,0.29197,0.02648,0.0,114100.0,0.23695,0.17335,0.23676,0.0651,0.36613,0.03194,0.50068,0.0,0.15123,0.33358,0.4673,0.01364,0.0,0.02087,43.1,0.457,2.0,2.0,1.0,0.0,48339,0.0,
48339693304,11704852,375455,0.02893,0.1449,0.01852,-32120.0,-0.27907,-247600.0,797.0,0.02381,0.66921,11.9,0.10726,0.0,0.38301,0.07304,0.16433,0.01842,0.48747,0.02147,0.46344,0.0,0.07297,0.1771,4.21,0.07871,0.07261,0.36321,0.0,21.831999999999997,2355.0,559.0,603.0,0.053,0.019,0.147,0.073,0.024,0.081,0.021,0.577,0.62,0.018,0.0,0.0,0.104,0.0,0.079,0.07,0.1398,13.08,0.0984,0.1082,0.1224,0.1135,1.0,1.0,1.0,1.0,1.0,2355.0,559.0,0.02893,0.0,0.01852,247600.0,0.02381,0.2737,0.06082,0.10106,0.62038,0.01842,0.0,0.0,0.07297,0.06072,0.11774,0.07871,0.0,0.03041,16.900000000000002,0.304,1.0,1.0,1.0,0.0,48339,0.0,
48339693104,1899049,39902,0.18994,0.26214,0.08214,-21620.0,-0.02219,-95000.0,1145.0,0.37302,0.70996,29.7,0.81953,0.02365,0.02407,0.0,0.66598,0.13418,0.53734,0.38003,0.48171,0.18585,0.0,0.36755,3.34,0.0,0.38257,0.21712,0.12607,88.85,2410.0,721.0,721.0,0.247,0.082,0.288,0.383,0.373,0.088,0.218,0.23,0.727,0.134,0.186,0.0,0.0,0.015,0.0,0.109,0.7231,61.650000000000006,0.6905,0.6011,0.6735,0.5669,4.0,2.0,3.0,3.0,1.0,2410.0,721.0,0.18994,0.01387,0.08214,95000.0,0.37302,0.15811,0.38419,0.08465,0.72739,0.13418,0.18585,0.0,0.0,0.34813,0.96255,0.0,0.0,0.13454,58.4,0.544,3.0,3.0,1.0,0.0,48339,0.0,
48339694208,8412945,57043,0.0684,0.47942,0.01971,-34120.0,-0.00549,-193800.0,1506.0,0.0645,0.83506,45.4,0.08795,0.00375,0.0173,0.02826,0.10352,0.03363,0.5297,0.0535,0.49397,0.0,0.11475,0.06379,2.37,0.00206,0.07901,0.10626,0.08099,62.637,3468.0,1458.0,1647.0,0.116,0.02,0.245,0.079,0.065,0.24,0.019,0.198,0.154,0.034,0.0,0.005,0.098,0.017,0.002,0.116,0.3202,22.88,0.3356,0.2645,0.3176,0.2254,0.0,1.0,2.0,1.0,0.0,3468.0,1458.0,0.0684,0.04595,0.01971,193800.0,0.0645,0.38203,0.01852,0.06546,0.15427,0.03363,0.0,0.00519,0.11475,0.07507,0.59381,0.00206,0.00174,0.11248,34.300000000000004,0.408,2.0,2.0,1.0,0.0,48339,0.0,
48339690610,9799706,20852,0.05427,0.1641,0.0689,-57588.0,-0.08388,-257400.0,1598.0,0.03489,0.64963,37.4,0.17653,0.0,0.01434,0.06634,0.19677,0.05237,0.51636,0.06703,0.4445,0.0,0.08604,0.41465,2.45,0.02784,0.09129,0.04742,0.01459,9.582,6693.0,2730.0,2987.0,0.089,0.069,0.155,0.091,0.035,0.086,0.06,0.195,0.289,0.052,0.0,0.003,0.229,0.0,0.028,0.078,0.2553,20.46,0.2397,0.2209,0.3145,0.2482,0.0,0.0,2.0,1.0,0.0,6693.0,2730.0,0.05427,0.00659,0.0689,257400.0,0.03489,0.12161,0.06007,0.04706,0.28911,0.05237,0.0,0.00269,0.08604,0.33738,0.22832,0.02784,0.02888,0.10696,30.9,0.39,2.0,2.0,1.0,0.0,48339,0.0,
48339692304,8499041,22352,0.01167,0.35673,0.0466,-49827.0,-0.29459,-258900.0,1266.0,0.11315,0.71065,43.4,0.196,0.0,0.00341,0.06034,0.32831,0.02845,0.44911,0.03692,0.45237,0.1155,0.0,0.04094,2.79,0.0,0.13536,0.08609,0.03499,33.172000000000004,7624.0,2736.0,2736.0,0.069,0.047,0.059,0.135,0.113,0.202,0.0,0.174,0.392,0.028,0.115,0.0,0.0,0.028,0.0,0.1,0.2511,15.57,0.2207,0.1535,0.2599,0.1617,0.0,0.0,2.0,1.0,0.0,7624.0,2736.0,0.01167,0.0,0.0466,258900.0,0.11315,0.29203,0.05738,0.05955,0.39205,0.02845,0.1155,0.0,0.0,0.0505,0.30848,0.0,0.00444,0.09722,16.900000000000002,0.304,1.0,1.0,1.0,0.0,48339,0.0,
48339692101,9678828,247932,0.05274,0.16824,0.01078,-27319.0,-0.02779,-195700.0,1642.0,0.02574,0.73812,29.6,0.20797,0.0,0.10652,0.03464,0.30955,0.03742,0.53835,0.15682,0.45455,0.0234,0.05709,0.14591,3.81,0.03226,0.09923,0.19537,0.04891,41.348,7679.0,2015.0,2137.0,0.093,0.011,0.142,0.099,0.026,0.066,0.04,0.379,0.505,0.037,0.023,0.0,0.0,0.0,0.032,0.079,0.1511,12.520000000000001,0.1152,0.1123,0.1722,0.1406,1.0,1.0,1.0,1.0,1.0,7679.0,2015.0,0.05274,0.02432,0.01078,195700.0,0.02574,0.12506,0.13201,0.13348,0.50475,0.03742,0.0234,0.0,0.05709,0.14182,0.27749,0.03226,0.00542,0.01042,38.800000000000004,0.435,2.0,2.0,1.0,0.0,48339,0.0,
48339691403,4118405,20054,0.02314,0.03795,0.05363,-29395.0,-0.01251,-231300.0,1320.0,0.02534,0.68202,30.0,0.27735,0.0,0.12617,0.09012,0.32777,0.02738,0.5603,0.0815,0.49724,0.00366,0.05617,0.84778,1.94,0.0207,0.13151,0.07913,0.07429,15.076999999999998,4494.0,2319.0,2457.0,0.19,0.054,0.554,0.132,0.025,0.032,0.078,0.173,0.553,0.027,0.004,0.0,0.715,0.028,0.021,0.046,0.5012,33.98,0.4541,0.3237,0.5003,0.3341,2.0,2.0,3.0,2.0,0.0,4494.0,2319.0,0.02314,0.0,0.05363,231300.0,0.02534,0.03148,0.07762,0.08968,0.55274,0.02738,0.00366,0.0,0.05617,0.78104,0.36956,0.0207,0.01061,0.0,35.8,0.417,2.0,2.0,1.0,0.0,48339,0.0,
48339694204,18912497,5908328,0.1184,0.38595,0.12099,-24338.0,-0.04162,-107800.0,976.0,0.17643,0.84775,40.6,0.51638,0.0,0.01086,0.0,0.29068,0.09271,0.57253,0.15459,0.45169,0.61096,0.14825,0.39351,2.93,0.07027,0.13982,0.13582,0.11121,83.487,5432.0,1850.0,2172.0,0.294,0.121,0.225,0.14,0.176,0.147,0.06,0.217,0.464,0.093,0.611,0.003,0.0,0.063,0.07,0.15,0.8564,72.33000000000001,0.8663,0.7639,0.8862,0.7586,2.0,2.0,4.0,3.0,0.0,5432.0,1850.0,0.1184,0.02811,0.12099,107800.0,0.17643,0.25351,0.14486,0.12831,0.46373,0.09271,0.61096,0.00331,0.14825,0.46361,0.65055,0.07027,0.0,0.17838,86.4,0.727,4.0,4.0,1.0,0.0,48339,0.0,
48339693702,13899738,59961,0.03261,0.19823,0.02487,-54217.0,-0.10794,-343400.0,980.0,0.06149,0.67605,30.9,0.13607,0.0,0.11708,0.03491,0.09036,0.01093,0.50682,0.0499,0.50272,0.0,0.00941,0.45587,2.36,0.01392,0.10185,0.12161,0.0503,12.015,6961.0,2946.0,2974.0,0.136,0.025,0.395,0.102,0.061,0.129,0.014,0.179,0.26,0.011,0.0,0.003,0.389,0.015,0.014,0.032,0.2731,19.98,0.2623,0.2182,0.288,0.2099,1.0,0.0,2.0,1.0,0.0,6961.0,2946.0,0.03261,0.01052,0.02487,343400.0,0.06149,0.1928,0.02817,0.04022,0.26016,0.01093,0.0,0.00259,0.00941,0.31759,0.18494,0.01392,0.00149,0.00441,11.3,0.26,1.0,1.0,1.0,0.0,48339,0.0,
48339690101,31076947,96185,0.03734,0.2749,0.0432,-48209.0,-0.21669,-270800.0,1171.0,0.12349,0.72244,45.6,0.05785,0.01931,0.01223,0.00236,0.15423,0.02295,0.54462,0.03299,0.41605,0.0798,0.0209,0.02264,3.02,0.0,0.14114,0.15783,0.02148,42.418,4662.0,1546.0,1579.0,0.037,0.043,0.069,0.141,0.123,0.131,0.012,0.231,0.203,0.023,0.08,0.0,0.0,0.008,0.0,0.183,0.2353,14.52,0.235,0.1633,0.2321,0.1444,0.0,0.0,1.0,1.0,1.0,4662.0,1546.0,0.03734,0.0,0.0432,270800.0,0.12349,0.18823,0.02264,0.04655,0.20292,0.02295,0.0798,0.0,0.0209,0.03968,0.48448,0.0,0.01333,0.09767,10.5,0.252,1.0,1.0,1.0,0.0,48339,0.0,
48085032013,5306860,30989,0.11996,0.09244,0.01769,-30607.0,-0.052,-280300.0,1463.0,0.19904,0.64203,29.8,0.42917,0.0,0.135,0.22953,0.35813,0.13031,0.50368,0.21858,0.43861,0.0473,0.00764,0.60713,3.01,0.04285,0.22105,0.22609,0.03011,33.304,6252.0,2077.0,2093.0,0.261,0.018,0.277,0.221,0.199,0.056,0.142,0.279,0.77,0.13,0.047,0.0,0.36,0.089,0.043,0.046,0.7848,64.95,0.7599,0.6309,0.8204,0.6835,3.0,0.0,4.0,3.0,0.0,6252.0,2077.0,0.11996,0.0,0.01769,280300.0,0.19904,0.07318,0.19836,0.08189,0.77015,0.13031,0.0473,0.0,0.00764,0.59709,0.62924,0.04285,0.01244,0.02744,58.8,0.546,3.0,3.0,1.0,0.0,48085,0.0,
48085031654,1812574,0,0.01084,0.19588,0.01905,-68022.0,-0.37732,-467800.0,2250.0,0.01142,0.75903,40.1,0.29305,0.0,0.06864,0.19741,0.02529,0.01187,0.5782,0.16564,0.57282,0.0,0.05519,0.04261,3.23,0.01993,0.12027,0.04501,0.00397,14.623,4706.0,1455.0,1540.0,0.039,0.019,0.074,0.12,0.011,0.13,0.133,0.263,0.453,0.012,0.0,0.0,0.03,0.0,0.02,0.04,0.1165,8.94,0.0885,0.0829,0.1132,0.088,0.0,0.0,1.0,1.0,1.0,4706.0,1455.0,0.01084,0.00619,0.01905,467800.0,0.01142,0.22818,0.13333,0.051,0.45304,0.01187,0.0,0.0,0.05519,0.01827,0.64416,0.01993,0.01456,0.0,20.0,0.325,1.0,1.0,1.0,0.0,48085,0.0,
48085031655,2021811,0,0.05873,0.16585,0.07506,-48784.0,-0.09344,-316900.0,1327.0,0.04073,0.70983,41.2,0.37138,0.0,0.06474,0.19376,0.07422,0.01009,0.54775,0.16683,0.47582,0.01308,0.01017,0.49658,2.12,0.05137,0.03699,0.10164,0.0,13.846,4325.0,2044.0,2065.0,0.114,0.075,0.277,0.037,0.041,0.125,0.1,0.182,0.375,0.01,0.013,0.0,0.35,0.009,0.051,0.055,0.3835,28.860000000000003,0.3563,0.296,0.4128,0.3098,0.0,0.0,2.0,2.0,1.0,4325.0,2044.0,0.05873,0.01614,0.07506,316900.0,0.04073,0.17857,0.10029,0.03723,0.3748,0.01009,0.01308,0.0,0.01017,0.42936,1.0,0.05137,0.0,0.00978,23.1,0.345,1.0,1.0,1.0,0.0,48085,0.0,
48085031807,5220450,0,0.06083,0.37218,0.03608,-45434.0,-0.09821,-269700.0,1429.0,0.03115,0.91502,54.9,0.15385,0.00176,0.01932,0.065,0.05094,0.03476,0.52855,0.08083,0.55971,0.0,0.06379,0.34398,2.13,0.06673,0.06346,0.13036,0.0,47.077000000000005,4554.0,2128.0,2273.0,0.078,0.036,0.341,0.063,0.031,0.334,0.016,0.141,0.175,0.035,0.0,0.003,0.247,0.0,0.067,0.167,0.376,31.77,0.3887,0.3563,0.3971,0.332,1.0,1.0,2.0,2.0,1.0,4554.0,2128.0,0.06083,0.06297,0.03608,269700.0,0.03115,0.47462,0.0235,0.05248,0.17501,0.03476,0.0,0.00285,0.06379,0.27747,0.78047,0.06673,0.01382,0.04934,49.4,0.491,2.0,2.0,1.0,0.0,48085,0.0,
48085031664,1744567,0,0.0403,0.15391,0.08552,-61802.0,-0.37719,-448100.0,1826.0,0.01641,0.61999,47.0,0.04339,0.0,0.05941,0.3698,0.06124,0.01976,0.47762,0.02392,0.42534,0.0,0.00948,0.04466,3.05,0.00478,0.07904,0.091,0.00503,6.564,3821.0,1254.0,1266.0,0.063,0.086,0.097,0.079,0.016,0.122,0.0,0.195,0.507,0.02,0.0,0.0,0.0,0.016,0.005,0.04,0.0548,3.37,0.0348,0.0264,0.0543,0.0347,0.0,0.0,1.0,1.0,1.0,3821.0,1254.0,0.0403,0.04067,0.08552,448100.0,0.01641,0.17464,0.01675,0.01989,0.5072,0.01976,0.0,0.0,0.00948,0.04973,0.96209,0.00478,0.0176,0.0,18.3,0.313,1.0,1.0,1.0,0.0,48085,0.0,
48201531200,1914928,32803,0.11131,0.27205,0.0448,-42501.0,-0.13805,-335000.0,1120.0,0.09053,0.69572,34.4,0.23529,0.0,0.08593,0.01254,0.36391,0.0504,0.48899,0.09697,0.37912,0.0,0.08446,0.47003,2.2,0.0734,0.14801,0.10888,0.03183,24.718,3270.0,1485.0,1622.0,0.246,0.045,0.318,0.148,0.091,0.129,0.013,0.18,0.465,0.05,0.0,0.0,0.166,0.03,0.073,0.079,0.4785,34.47,0.4407,0.3426,0.4756,0.3366,0.0,0.0,2.0,2.0,1.0,3270.0,1485.0,0.11131,0.02357,0.0448,335000.0,0.09053,0.20337,0.05657,0.07768,0.46514,0.0504,0.0,0.0,0.08446,0.49908,0.91739,0.0734,0.00782,0.12323,59.5,0.55,3.0,3.0,1.0,0.0,48201,0.0,
48201342900,5944626,1097,0.05476,0.29399,0.04392,-38210.0,-0.06567,-170800.0,1434.0,0.10532,0.65048,37.3,0.38836,0.0,0.03714,0.00304,0.22972,0.01975,0.46887,0.10944,0.47402,0.0,0.07319,0.15451,2.82,0.04807,0.12391,0.14757,0.06087,29.436,6569.0,2330.0,2514.0,0.11,0.044,0.262,0.124,0.105,0.137,0.029,0.196,0.34,0.02,0.0,0.001,0.074,0.028,0.048,0.138,0.472,34.54,0.4535,0.3601,0.5175,0.3789,0.0,0.0,2.0,2.0,1.0,6569.0,2330.0,0.05476,0.03348,0.04233,170800.0,0.10532,0.28712,0.12318,0.0443,0.33978,0.01975,0.0,0.00122,0.07319,0.18077,0.81543,0.04807,0.0,0.05365,35.099999999999994,0.413,2.0,2.0,1.0,0.0,48201,0.0,
48201312300,1411063,400,0.34954,0.22942,0.11693,-32469.0,-0.03403,-340400.0,838.0,0.11631,0.68234,35.8,0.63953,0.0,0.64443,0.03263,0.15979,0.03742,0.50768,0.17783,0.41949,0.00421,0.23316,0.60703,2.26,0.27991,0.17946,0.16737,0.0339,29.758000000000003,2084.0,911.0,1188.0,0.445,0.117,0.389,0.179,0.116,0.098,0.076,0.227,0.86,0.037,0.004,0.012,0.14,0.026,0.28,0.237,0.9586,86.36,0.956,0.8623,0.9467,0.8393,4.0,3.0,4.0,4.0,1.0,2084.0,911.0,0.34954,0.07794,0.11693,340400.0,0.11631,0.17783,0.12075,0.07678,0.85988,0.03742,0.00421,0.012,0.23316,0.67363,0.53367,0.27991,0.09345,0.24698,94.6,0.81,4.0,4.0,1.0,0.0,48201,0.0,
48339694304,9777582,7058209,0.03698,0.50383,0.15978,-70280.0,-0.23916,-458500.0,1259.0,0.02045,0.88387,63.4,0.0,0.0,0.07916,0.0063,0.07286,0.0,0.43139,0.0236,0.41722,0.01675,0.20406,0.11288,2.33,0.0,0.02328,0.09555,0.0,27.033,3651.0,1568.0,1970.0,0.037,0.16,0.214,0.023,0.02,0.452,0.0,0.061,0.212,0.0,0.017,0.0,0.0,0.0,0.0,0.117,0.0499,6.03,0.0464,0.0748,0.0535,0.0643,2.0,2.0,1.0,1.0,1.0,3651.0,1568.0,0.03698,0.0,0.15978,458500.0,0.02045,0.51849,0.0,0.0,0.21172,0.0,0.01675,0.0,0.20406,0.11339,0.28173,0.0,0.0,0.0,3.5000000000000004,0.161,1.0,1.0,1.0,0.0,48339,0.0,
48339693202,9266471,0,0.02684,0.3686,0.03132,-45395.0,-0.09488,-244600.0,1239.0,0.01683,0.84941,44.3,0.02693,0.0,0.0196,0.0426,0.06113,0.0062,0.51906,0.04543,0.41393,0.0,0.03763,0.02645,2.7,0.05693,0.06368,0.06102,0.03461,45.978,4695.0,1739.0,1807.0,0.058,0.031,0.121,0.064,0.017,0.224,0.0,0.229,0.151,0.006,0.0,0.001,0.0,0.01,0.057,0.05,0.0796,6.93,0.0839,0.088,0.0862,0.0759,0.0,0.0,1.0,1.0,1.0,4695.0,1739.0,0.02684,0.01668,0.03132,244600.0,0.01683,0.29902,0.00863,0.1065,0.1508,0.0062,0.0,0.00085,0.03763,0.03837,0.72662,0.05693,0.00183,0.05923,33.6,0.404,2.0,2.0,1.0,0.0,48339,0.0,
48339693103,2788000,0,0.27501,0.21752,0.02031,-22319.0,-0.05639,-78500.0,826.0,0.49162,0.64903,30.1,0.5644,0.00619,0.28041,0.0,0.63881,0.18164,0.52337,0.25579,0.39197,0.0726,0.09891,0.62336,3.25,0.15408,0.30703,0.29498,0.19933,87.15,3231.0,993.0,1102.0,0.397,0.02,0.396,0.307,0.492,0.08,0.151,0.252,0.929,0.182,0.073,0.002,0.231,0.073,0.154,0.175,0.9782,96.15,0.9751,0.9606,0.9723,0.9547,5.0,2.0,4.0,4.0,1.0,3231.0,993.0,0.27501,0.00705,0.02031,78500.0,0.49162,0.13696,0.2427,0.04581,0.92912,0.18164,0.0726,0.00217,0.09891,0.52978,0.91289,0.15408,0.01355,0.21652,82.69999999999999,0.701,4.0,4.0,1.0,0.0,48339,0.0,
